 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret,Sample,Depths,Date,Analyst,Other info
1,6341.657,154.639,103.448,11.494,131.987,94.327,0,0,0,0,0
2,249438.512,783.382,3045.977,586.207,14.444,633.533,0,0,0,0,0
3,7927.071,164.573,5758.621,425.287,77.905,123.381,0,0,0,0,0
4,4624.125,108.437,5954.023,275.862,122.005,68.966,0,0,0,0,0
5,7002.246,149.425,2908.046,333.333,112.620,91.954,0,0,0,0,0
6,18100.146,268.336,2252.874,367.816,133.264,182.575,0,0,0,0,0
7,43202.539,268.090,2678.161,712.644,30.964,223.969,0,0,0,0,0
8,4227.771,98.877,4436.782,655.172,125.538,72.006,0,0,0,0,0
9,15193.553,188.520,3436.782,965.517,52.431,160.920,0,0,0,0,0
10,5020.479,153.352,5620.690,919.540,167.005,91.954,0,0,0,0,0
11,121680.545,593.820,1126.437,1758.621,75.426,405.202,0,0,0,0,0
12,30783.460,388.941,5183.908,1321.839,124.160,171.247,0,0,0,0,0
13,8587.661,185.339,6862.069,1321.839,119.745,79.074,0,0,0,0,0
14,9908.839,363.480,413.793,1942.529,71.565,218.362,0,0,0,0,0
15,7134.364,156.339,2287.356,1758.621,72.897,91.954,0,0,0,0,0
16,177434.280,617.382,2655.172,2517.241,61.049,402.299,0,0,0,0,0
17,184700.762,573.907,1482.759,2678.161,57.265,469.427,0,0,0,0,0
18,147443.527,618.984,4241.379,2804.598,74.932,448.276,0,0,0,0,0
19,7662.836,192.679,6988.506,2517.241,17.354,111.778,0,0,0,0,0
20,79402.831,415.227,1988.506,2862.069,48.366,341.472,0,0,0,0,0
21,6870.128,223.178,4540.230,2793.104,78.111,83.759,0,0,0,0,0
22,13476.021,181.740,6873.563,2747.127,55.305,141.786,0,0,0,0,0
23,5681.068,170.874,5781.609,2770.115,109.654,57.471,0,0,0,0,0
24,105958.520,426.528,3758.621,3103.448,104.036,351.747,0,0,0,0,0
25,53639.849,410.266,126.437,3804.598,78.690,183.908,0,0,0,0,0
26,19421.325,280.610,5620.690,3459.770,124.992,230.798,0,0,0,0,0
27,102787.692,535.810,1206.897,3839.081,22.714,345.738,0,0,0,0,0
28,28537.457,375.811,6793.104,4195.402,66.571,122.368,0,0,0,0,0
29,26027.218,398.504,2114.943,4091.954,146.768,138.913,0,0,0,0,0
30,65266.221,356.878,712.644,4321.839,14.931,257.218,0,0,0,0,0
31,31708.285,357.063,1321.839,4482.759,56.821,163.998,0,0,0,0,0
32,7134.364,134.537,3195.402,4839.081,19.983,89.768,0,0,0,0,0
33,22592.153,232.457,2735.632,4908.046,8.531,137.931,0,0,0,0,0
34,4227.771,108.437,6747.127,620.690,57.995,91.954,0,0,0,0,0
35,13211.786,169.711,5183.908,540.230,118.301,136.589,0,0,0,0,0
36,5152.596,215.957,5540.230,574.713,115.201,79.074,0,0,0,0,0
37,88915.317,450.774,1804.598,701.149,160.641,287.356,0,0,0,0,0
38,231470.483,1089.228,1000.000,1034.483,172.725,819.748,0,0,0,0,0
39,470207.448,1272.336,3011.494,1241.379,157.141,591.844,0,0,0,0,0
40,30519.225,461.061,678.161,2505.747,4.289,183.908,0,0,0,0,0
41,16250.496,231.317,7114.943,2666.667,63.435,192.814,0,0,0,0,0
42,9116.132,142.176,5793.104,2666.667,75.964,103.448,0,0,0,0,0
43,5020.479,156.339,7229.885,2873.563,53.973,89.404,0,0,0,0,0
44,58924.564,360.927,3873.563,2988.506,142.765,304.973,0,0,0,0,0
45,5681.068,192.679,666.667,3045.977,107.354,64.627,0,0,0,0,0
46,35936.057,312.255,908.046,3321.839,173.660,172.854,0,0,0,0,0
47,79799.185,390.297,6804.598,3333.333,103.627,284.468,0,0,0,0,0
48,5945.304,203.354,7126.437,3494.253,47.291,82.460,0,0,0,0,0
49,381160.014,949.024,3804.598,3942.529,16.899,730.264,0,0,0,0,0
50,117188.538,537.410,1850.575,3586.207,131.532,379.310,0,0,0,0,0
51,4095.654,164.573,7275.862,3896.552,77.905,55.249,0,0,0,0,0
52,115206.770,1012.082,114.943,4068.966,178.047,223.187,0,0,0,0,0
53,7530.718,178.439,80.460,4183.908,165.069,100.463,0,0,0,0,0
54,8191.307,187.113,264.368,4379.310,47.490,110.584,0,0,0,0,0
55,4492.007,156.339,6839.081,4862.069,126.027,72.006,0,0,0,0,0
56,116131.595,508.872,2873.563,5402.299,18.435,413.793,SP_SS_1A_33,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
57,53639.849,323.681,2344.828,390.805,73.496,247.183,0,0,0,0,0
58,60774.214,347.499,2977.012,425.287,55.784,276.673,0,0,0,0,0
59,10173.075,198.422,3988.506,298.851,100.008,136.604,0,0,0,0,0
60,101466.513,514.681,6666.667,839.080,66.297,333.333,0,0,0,0,0
61,9908.839,234.438,3356.322,390.805,101.310,111.558,0,0,0,0,0
62,13476.021,229.885,1218.391,620.690,53.130,134.400,0,0,0,0,0
63,114678.299,680.883,2873.563,436.782,111.801,414.193,0,0,0,0,0
64,7134.364,147.198,5724.138,655.172,38.660,81.167,0,0,0,0,0
65,108072.406,499.041,1241.379,712.644,165.324,338.941,0,0,0,0,0
66,114546.181,459.339,5896.552,1114.943,58.299,369.853,0,0,0,0,0
67,83630.603,457.754,7045.977,1034.483,118.496,361.582,0,0,0,0,0
68,14004.493,175.452,390.805,1172.414,31.608,141.786,0,0,0,0,0
69,30915.578,260.593,3965.517,1275.862,41.424,200.129,0,0,0,0,0
70,38710.532,270.543,1034.483,1632.184,77.735,214.482,0,0,0,0,0
71,64341.396,382.605,586.207,1770.115,57.265,282.916,0,0,0,0,0
72,37257.235,272.489,2080.460,2057.471,62.354,216.785,0,0,0,0,0
73,45712.778,345.784,1068.966,2183.908,74.578,249.860,0,0,0,0,0
74,68304.931,382.087,2816.092,2126.437,111.161,307.849,0,0,0,0,0
75,32500.992,318.745,2839.081,2735.632,25.641,203.192,0,0,0,0,0
76,35011.232,287.356,724.138,2816.092,53.130,218.802,0,0,0,0,0
77,24441.803,413.953,114.943,3471.264,178.409,272.672,0,0,0,0,0
78,30387.107,273.215,689.655,3425.287,165.379,181.136,0,0,0,0,0
79,33029.464,334.718,5425.287,3839.081,74.055,195.038,0,0,0,0,0
80,6738.011,144.023,517.241,3747.127,28.610,80.460,0,0,0,0,0
81,4359.889,128.510,5114.943,3770.115,153.435,76.679,0,0,0,0,0
82,57999.739,576.549,701.149,3793.104,94.574,271.258,0,0,0,0,0
83,30519.225,252.351,7114.943,3931.035,149.931,177.068,0,0,0,0,0
84,11362.136,175.075,2655.172,4183.908,66.801,126.437,0,0,0,0,0
85,89972.260,444.131,1298.851,4229.885,10.437,356.322,0,0,0,0,0
86,15325.671,170.874,3080.460,4264.368,19.654,138.020,0,0,0,0,0
87,73061.174,375.283,4540.230,4471.264,40.030,308.481,0,0,0,0,0
88,128286.438,487.660,5919.540,4655.173,81.870,390.805,0,0,0,0,0
89,5152.596,131.055,103.448,4425.287,74.745,93.576,0,0,0,0,0
90,175452.512,629.251,3413.793,4827.586,170.538,503.815,0,0,0,0,0
91,40163.828,371.391,6022.989,5011.494,21.801,241.691,0,0,0,0,0
92,14797.200,242.472,5908.046,5275.862,84.560,137.931,0,0,0,0,0
93,34482.760,327.132,6517.242,5344.828,18.435,226.218,0,0,0,0,0
94,5020.479,175.452,3988.506,5264.368,31.608,81.277,0,0,0,0,0
95,4492.007,117.219,5597.701,5287.356,78.690,80.460,0,0,0,0,0
96,8059.189,165.772,6091.954,5356.322,56.310,110.584,SP_SS_1A_33,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
97,34879.114,313.943,3275.862,218.391,23.749,170.681,0,0,0,0,0
98,15457.789,232.741,4264.368,287.356,69.775,169.667,0,0,0,0,0
99,105958.520,586.094,2724.138,206.897,138.180,312.687,0,0,0,0,0
100,22856.389,236.960,4781.609,333.333,140.906,203.192,0,0,0,0,0
101,26291.453,258.301,3781.609,609.195,57.724,159.369,0,0,0,0,0
102,5416.832,134.537,3218.391,528.736,19.983,94.327,0,0,0,0,0
103,11494.253,149.425,3988.506,632.184,22.620,113.412,0,0,0,0,0
104,20214.032,207.216,1735.632,643.678,146.310,154.054,0,0,0,0,0
105,29594.400,218.693,3942.529,666.667,93.013,195.064,0,0,0,0,0
106,19289.207,294.621,5850.575,873.563,20.556,203.246,0,0,0,0,0
107,11758.489,188.520,1241.379,816.092,37.569,139.425,0,0,0,0,0
108,6605.893,185.695,1011.494,873.563,111.801,136.615,0,0,0,0,0
109,11890.607,218.088,1425.287,1137.931,71.565,122.895,0,0,0,0,0
110,4888.361,163.364,1471.264,1160.920,39.289,80.671,0,0,0,0,0
111,86405.078,434.507,2839.081,1091.954,142.524,325.107,0,0,0,0,0
112,33557.935,300.833,5689.655,1137.931,136.548,186.936,0,0,0,0,0
113,14268.728,170.874,2114.943,1298.851,42.274,126.437,0,0,0,0,0
114,135817.156,661.893,4459.770,1436.782,20.323,398.016,0,0,0,0,0
115,15061.436,163.364,1919.540,1505.747,39.289,126.437,0,0,0,0,0
116,8323.425,190.264,1091.954,1448.276,115.017,100.375,0,0,0,0,0
117,6341.657,154.639,4091.954,1471.264,138.013,73.149,0,0,0,0,0
118,53243.496,326.930,5827.586,1586.207,169.875,233.479,0,0,0,0,0
119,5416.832,149.867,3022.989,1563.218,175.601,80.032,0,0,0,0,0
120,42145.596,325.107,6563.219,1873.563,81.870,258.464,0,0,0,0,0
121,21535.210,268.336,770.115,1827.586,43.264,162.553,0,0,0,0,0
122,53904.085,496.387,2850.575,1724.138,5.315,241.352,0,0,0,0,0
123,17043.203,232.741,1781.609,1712.644,159.775,149.112,0,0,0,0,0
124,14004.493,219.597,5471.265,1689.655,96.009,114.943,0,0,0,0,0
125,4624.125,192.679,666.667,1885.058,72.646,97.396,0,0,0,0,0
126,14400.846,236.960,1091.954,1862.069,165.964,183.908,0,0,0,0,0
127,6209.539,151.183,2011.494,1862.069,171.254,91.562,0,0,0,0,0
128,4492.007,172.414,5942.529,1839.081,126.870,74.110,0,0,0,0,0
129,18892.853,201.067,287.356,1988.506,30.964,137.931,0,0,0,0,0
130,21403.093,294.397,6678.161,2172.414,51.340,190.258,0,0,0,0,0
131,12683.314,262.109,632.184,1931.035,105.255,126.437,0,0,0,0,0
132,9512.486,232.741,7183.908,2034.483,110.225,128.539,0,0,0,0,0
133,29594.400,277.771,4689.655,2068.966,114.444,169.012,0,0,0,0,0
134,4492.007,94.784,2114.943,2091.954,104.036,80.460,0,0,0,0,0
135,9248.250,252.351,6919.540,2114.943,120.069,101.547,0,0,0,0,0
136,39899.592,359.276,344.828,2298.851,7.352,218.391,0,0,0,0,0
137,19685.560,273.215,1597.701,2183.908,165.379,136.194,0,0,0,0,0
138,5681.068,149.867,5390.805,2275.862,147.529,87.451,0,0,0,0,0
139,25102.393,374.402,7103.448,2609.195,72.121,203.605,0,0,0,0,0
140,4227.771,134.537,1195.402,2275.862,160.017,91.954,0,0,0,0,0
141,8587.661,159.683,3298.851,2482.759,59.744,103.448,0,0,0,0,0
142,21403.093,281.785,1252.874,2494.253,168.232,160.252,0,0,0,0,0
143,4492.007,160.096,2080.460,2482.759,158.962,74.277,0,0,0,0,0
144,35539.703,262.109,5954.023,2551.724,105.255,206.897,0,0,0,0,0
145,77024.710,378.089,6563.219,2563.218,109.537,281.360,0,0,0,0,0
146,4095.654,109.044,1459.770,2609.195,161.565,68.966,0,0,0,0,0
147,20874.621,203.679,3022.989,2816.092,73.610,150.606,0,0,0,0,0
148,43863.128,303.457,1241.379,3000.000,37.304,222.802,0,0,0,0,0
149,53507.732,294.397,6034.483,3000.000,38.660,260.085,0,0,0,0,0
150,7398.600,242.472,1528.736,3011.494,58.570,82.322,0,0,0,0,0
151,42409.832,312.677,724.138,3241.379,72.897,197.410,0,0,0,0,0
152,45712.778,312.677,2298.851,3310.345,53.973,199.662,0,0,0,0,0
153,4624.125,131.055,7137.931,3218.391,74.745,78.077,0,0,0,0,0
154,15457.789,235.842,1137.931,3206.897,136.975,154.426,0,0,0,0,0
155,17439.557,172.414,6724.138,3195.402,143.130,151.792,0,0,0,0,0
156,5284.714,122.186,6298.851,3333.333,131.186,89.404,0,0,0,0,0
157,15325.671,304.326,1804.598,3678.161,79.114,116.976,0,0,0,0,0
158,7662.836,169.711,3068.966,3482.759,28.301,84.644,0,0,0,0,0
159,6077.421,211.944,620.690,3643.678,77.471,69.090,0,0,0,0,0
160,19949.796,196.414,2045.977,3597.701,110.556,149.425,0,0,0,0,0
161,26027.218,248.127,1160.920,3942.529,76.608,160.920,0,0,0,0,0
162,25366.628,270.543,1781.609,3770.115,102.265,183.908,0,0,0,0,0
163,12815.432,144.023,3919.540,3816.092,151.390,126.437,0,0,0,0,0
164,113092.884,529.235,2206.897,3873.563,145.620,326.712,0,0,0,0,0
165,42938.303,382.087,7022.989,3850.575,133.781,286.834,0,0,0,0,0
166,5284.714,109.044,4793.104,3931.035,161.565,87.422,0,0,0,0,0
167,22592.153,252.351,4195.402,4000.000,149.931,149.425,0,0,0,0,0
168,135817.156,701.997,2954.023,4264.368,2.816,390.269,0,0,0,0,0
169,11890.607,221.096,2057.471,4114.943,98.973,138.884,0,0,0,0,0
170,4227.771,123.797,2758.621,4241.379,68.199,57.471,0,0,0,0,0
171,11758.489,144.023,1839.081,4149.425,118.610,124.466,0,0,0,0,0
172,7002.246,229.885,2712.644,4229.885,126.870,62.257,0,0,0,0,0
