 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret,Sample,Depths,Date,Analyst,Other info
1,5945.304,145.392,1126.437,91.954,18.435,66.878,0,0,0,0,0
2,45712.778,293.723,1505.747,252.874,120.579,206.667,0,0,0,0,0
3,7530.718,160.096,425.287,689.655,158.962,91.269,0,0,0,0,0
4,19157.089,189.568,896.552,885.057,75.964,148.873,0,0,0,0,0
5,7530.718,181.740,126.437,1402.299,161.565,153.139,0,0,0,0,0
6,21270.975,220.797,3344.828,1689.655,141.340,164.425,0,0,0,0,0
7,50204.785,303.675,586.207,1965.517,29.476,242.581,0,0,0,0,0
8,8191.307,138.886,1724.138,1954.023,114.444,113.123,0,0,0,0,0
9,101070.160,429.461,2103.448,2310.345,105.524,344.509,0,0,0,0,0
10,291187.754,747.126,5252.874,2827.586,30.510,534.361,0,0,0,0,0
11,14268.728,170.874,3850.575,2747.127,109.654,137.931,0,0,0,0,0
12,34746.996,333.333,3413.793,3609.195,43.603,160.389,0,0,0,0,0
13,24177.568,221.096,3919.540,3505.747,98.973,160.920,0,0,0,0,0
14,50733.257,320.193,2597.701,3735.632,21.038,229.885,0,0,0,0,0
15,18628.618,378.089,1609.195,4425.287,70.463,172.813,0,0,0,0,0
16,71211.524,457.754,1091.954,4747.127,28.496,234.097,0,0,0,0,0
17,56810.678,406.383,4758.621,4839.081,28.740,235.275,0,0,0,0,0
18,54961.028,391.480,3586.207,5160.920,40.236,265.773,0,0,0,0,0
19,14532.964,195.740,1942.529,5068.966,130.236,158.950,0,0,0,0,0
20,4624.125,128.510,2678.161,5137.931,116.565,72.006,0,0,0,0,0
21,6605.893,156.339,4701.150,5195.402,126.027,86.128,0,0,0,0,0
22,43334.657,354.090,4816.092,5436.782,35.754,241.379,0,0,0,0,0
23,34614.878,277.771,6068.966,5218.391,155.556,186.091,0,0,0,0,0
24,7530.718,138.886,678.161,114.943,114.444,105.269,0,0,0,0,0
25,75835.649,1275.914,4781.609,494.253,10.905,516.373,0,0,0,0,0
26,130928.795,1156.987,5632.184,1114.943,40.972,719.913,0,0,0,0,0
27,61699.039,500.759,6517.242,379.310,148.134,370.087,0,0,0,0,0
28,4756.243,179.914,6126.437,333.333,116.565,70.617,0,0,0,0,0
29,61170.567,463.348,6919.540,689.655,29.745,343.788,0,0,0,0,0
30,97106.624,795.183,7034.483,1551.724,85.855,321.839,0,0,0,0,0
31,98163.567,421.543,3321.839,827.586,101.004,322.124,0,0,0,0,0
32,165147.320,673.567,6390.805,1172.414,25.253,436.782,0,0,0,0,0
33,20742.503,191.302,5758.621,1206.897,32.735,160.920,0,0,0,0,0
34,93539.442,391.480,6011.494,1126.437,130.236,325.107,0,0,0,0,0
35,40163.828,265.365,2563.218,1390.805,72.350,206.897,0,0,0,0,0
36,6473.775,236.681,5413.793,1436.782,60.945,51.579,0,0,0,0,0
37,508125.273,1503.640,2264.368,1425.287,101.911,750.860,0,0,0,0,0
38,43070.421,493.718,2770.115,1965.517,12.095,280.598,0,0,0,0,0
39,653454.914,1163.364,850.575,2103.448,142.224,912.816,0,0,0,0,0
40,83234.249,476.838,2804.598,2057.471,15.376,290.335,0,0,0,0,0
41,24706.039,226.702,7022.989,1954.023,120.466,174.806,0,0,0,0,0
42,8851.896,243.830,5896.552,2655.172,45.000,97.377,0,0,0,0,0
43,5416.832,173.940,6000.000,2597.701,97.595,75.683,0,0,0,0,0
44,5548.950,145.392,1827.586,2666.667,18.435,80.460,0,0,0,0,0
45,11494.253,221.096,6057.471,2862.069,81.027,160.920,0,0,0,0,0
46,5813.186,142.176,2114.943,2850.575,75.964,80.460,0,0,0,0,0
47,177698.516,650.721,1724.138,3160.920,17.475,464.167,0,0,0,0,0
48,4492.007,185.695,6195.402,2931.035,68.199,49.260,0,0,0,0,0
49,4756.243,149.867,2229.885,2850.575,175.601,68.588,0,0,0,0,0
50,33690.053,271.274,6356.322,3045.977,36.384,235.969,0,0,0,0,0
51,23649.096,369.429,5839.081,2977.012,5.356,148.532,0,0,0,0,0
52,41220.771,283.887,3563.218,3367.816,68.629,241.379,0,0,0,0,0
53,13079.668,196.414,7114.943,3333.333,69.444,151.888,0,0,0,0,0
54,60642.096,370.144,425.287,3551.724,53.842,262.235,0,0,0,0,0
55,40163.828,363.480,45.977,3402.299,145.305,276.341,0,0,0,0,0
56,551724.165,1121.029,2149.425,3666.667,164.539,806.436,0,0,0,0,0
57,16911.086,198.422,4885.058,4080.460,79.992,126.437,0,0,0,0,0
58,39503.239,267.350,6413.793,4022.989,115.463,226.247,0,0,0,0,0
59,141762.459,599.687,5735.632,4103.448,102.171,403.963,0,0,0,0,0
60,16778.968,175.828,2195.402,4482.759,78.690,126.437,0,0,0,0,0
61,34350.642,236.681,2379.310,4597.701,60.945,201.030,0,0,0,0,0
62,14400.846,190.264,3528.736,4505.747,154.983,137.931,0,0,0,0,0
63,4227.771,123.797,3620.690,4781.609,158.199,88.846,0,0,0,0,0
64,5945.304,124.329,1827.586,4942.529,56.310,90.932,0,0,0,0,0
65,37785.707,283.887,5183.908,4942.529,158.629,202.488,0,0,0,0,0
66,4624.125,102.808,3655.173,4965.517,116.565,68.966,0,0,0,0,0
67,17307.439,350.904,3206.897,5080.460,148.392,177.569,0,0,0,0,0
68,12022.725,163.364,390.805,5482.759,50.711,107.995,SP_SS_1A_10,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
69,59585.153,363.480,2321.839,80.460,108.435,288.912,0,0,0,0,0
70,13740.257,248.127,7091.954,114.943,166.608,103.448,0,0,0,0,0
71,76099.885,376.514,2873.563,471.264,167.661,308.851,0,0,0,0,0
72,13211.786,328.744,1862.069,781.609,36.469,120.809,0,0,0,0,0
73,5152.596,188.520,2137.931,597.701,142.431,65.928,0,0,0,0,0
74,18892.853,203.354,2724.138,770.115,42.709,157.105,0,0,0,0,0
75,38842.650,496.254,1827.586,724.138,103.392,307.314,0,0,0,0,0
76,4359.889,163.364,5988.506,735.632,129.289,54.298,0,0,0,0,0
77,5681.068,252.089,2057.471,1057.471,43.152,56.894,0,0,0,0,0
78,27216.278,232.741,5436.782,988.506,110.225,162.311,0,0,0,0,0
79,5945.304,108.437,5735.632,1080.460,32.005,80.460,0,0,0,0,0
80,13740.257,156.339,5091.954,1172.414,126.027,126.437,0,0,0,0,0
81,82309.424,472.524,3482.759,1367.816,131.055,373.515,0,0,0,0,0
82,284449.743,864.823,4022.989,1494.253,113.499,583.441,0,0,0,0,0
83,21799.446,240.007,1724.138,1850.575,73.301,138.825,0,0,0,0,0
84,91821.910,414.431,2091.954,2103.448,70.560,310.345,0,0,0,0,0
85,254458.990,745.799,655.172,2229.885,155.410,526.233,0,0,0,0,0
86,20081.914,179.914,11.494,2195.402,153.435,160.920,0,0,0,0,0
87,14268.728,213.805,379.310,2229.885,143.746,105.805,0,0,0,0,0
88,22195.800,218.088,5689.655,2551.724,71.565,177.199,0,0,0,0,0
89,5548.950,303.457,436.782,2367.816,127.304,85.864,0,0,0,0,0
