 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret,Sample,Depths,Date,Analyst,Other info
1,4419.384,144.491,7431.532,1506.058,70.017,55.969,0,0,0,0,0
2,6095.703,175.452,7332.775,1740.608,39.289,116.256,0,0,0,0,0
3,4114.599,152.696,7246.361,2160.329,75.964,59.337,0,0,0,0,0
4,16763.182,243.476,5160.101,3419.493,59.534,148.137,0,0,0,0,0
5,6400.488,167.907,506.134,4740.380,36.027,97.797,0,0,0,0,0
6,5028.955,128.883,6826.640,4950.240,73.301,106.620,0,0,0,0,0
7,5333.740,127.097,234.550,4974.930,150.945,86.413,0,0,0,0,0
8,22401.707,329.399,6690.848,5308.237,77.005,160.482,0,0,0,0,0
9,4876.562,132.957,6468.643,5123.066,68.199,86.413,0,0,0,0,0
10,8533.984,174.581,308.618,1036.958,8.130,134.780,0,0,0,0,0
11,8533.984,237.456,530.824,1024.613,98.973,127.033,0,0,0,0,0
12,11734.227,249.657,1148.061,1740.608,98.531,120.190,0,0,0,0,0
13,4266.992,106.193,7764.840,1876.400,54.462,86.413,0,0,0,0,0
14,187290.460,816.341,5431.685,4308.314,69.647,569.438,0,0,0,0,0
15,6400.488,203.595,5802.027,3987.350,75.964,70.418,0,0,0,0,0
16,8838.769,202.469,1839.366,4950.240,142.431,88.926,SP_SS_1A_43,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
17,8381.591,144.491,6505.677,4728.035,70.017,108.729,0,0,0,0,0
18,36269.430,335.813,1234.474,5271.203,162.897,214.628,SP_SS_1A_43,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
19,16153.612,245.036,3407.148,555.513,49.086,175.113,0,0,0,0,0
20,28040.232,345.873,4271.279,1740.608,55.176,168.650,0,0,0,0,0
21,4419.384,113.813,4394.727,1839.366,102.529,74.068,0,0,0,0,0
22,14172.508,205.457,1691.229,2431.913,32.735,154.447,0,0,0,0,0
23,8686.376,174.581,333.308,2394.879,135.000,104.749,0,0,0,0,0
24,11734.227,188.029,1876.400,2444.258,113.199,123.447,0,0,0,0,0
25,4876.562,179.742,962.890,2703.498,74.055,68.905,0,0,0,0,0
26,287259.982,761.881,6530.367,4777.414,40.400,585.170,0,0,0,0,0
27,6095.703,156.150,7715.461,4295.969,71.565,111.103,0,0,0,0,0
28,23468.455,376.059,7567.325,4691.001,66.801,197.870,0,0,0,0,0
29,4724.169,174.581,7332.775,4888.516,45.000,102.941,0,0,0,0,0
30,4419.384,106.193,4160.177,4839.137,125.538,74.068,0,0,0,0,0
31,15086.864,281.503,6703.193,5048.998,105.255,147.033,0,0,0,0,0
32,8229.198,178.038,6209.403,5481.064,56.310,90.013,0,0,0,0,0
33,21334.959,245.967,6542.711,5542.787,17.526,149.991,0,0,0,0,0
34,5028.955,128.883,6838.985,5518.098,73.301,86.413,0,0,0,0,0
35,4266.992,117.112,259.240,5444.030,108.435,74.068,0,0,0,0,0
36,5181.347,121.582,6863.674,5666.235,66.038,79.749,SP_SS_1A_43,Enter Depth Range,Date of Analysis,Analyst Name or Initials,Other Pertinent Information
37,11886.620,188.838,1172.750,703.650,78.690,139.665,0,0,0,0,0
38,40079.244,318.580,629.582,691.305,144.462,271.855,0,0,0,0,0
39,21334.959,249.962,1518.403,987.579,69.775,185.171,0,0,0,0,0
40,12343.798,237.456,1049.303,901.166,27.897,174.487,0,0,0,0,0
41,4876.562,143.963,975.234,1036.958,59.036,99.461,0,0,0,0,0
42,9600.731,195.187,543.168,1148.061,161.565,158.406,0,0,0,0,0
43,12496.190,219.792,1567.782,1073.992,128.157,158.785,0,0,0,0,0
44,13410.546,249.962,1049.303,1073.992,122.905,169.375,0,0,0,0,0
45,39012.496,312.300,98.758,1407.300,71.565,209.497,0,0,0,0,0
46,67357.513,569.064,456.755,1555.437,176.269,461.524,0,0,0,0,0
47,5333.740,132.957,506.134,1752.953,68.199,72.943,0,0,0,0,0
48,4266.992,121.582,2123.295,1789.987,113.962,61.103,0,0,0,0,0
49,6857.665,154.679,3579.974,2012.192,61.390,77.128,0,0,0,0,0
50,13867.723,249.657,7715.461,2481.292,98.531,195.232,0,0,0,0,0
51,8838.769,220.829,7085.880,2505.982,116.565,101.985,0,0,0,0,0
52,6400.488,140.752,7394.498,2789.911,142.125,92.499,0,0,0,0,0
53,31697.653,452.902,7258.706,3049.150,17.447,263.248,0,0,0,0,0
54,13715.331,277.413,6851.330,2975.082,147.724,143.304,0,0,0,0,0
55,68881.439,570.001,7308.085,3160.253,107.650,279.466,0,0,0,0,0
56,6248.095,156.150,7616.704,3259.011,108.435,92.499,0,0,0,0,0
57,25754.343,237.135,6974.777,3308.390,128.660,193.025,0,0,0,0,0
58,7010.058,164.699,641.926,3468.871,12.995,61.724,0,0,0,0,0
59,9143.554,176.750,7135.259,3530.595,114.775,127.970,0,0,0,0,0
60,59890.277,393.873,6740.227,3567.629,122.196,256.717,0,0,0,0,0
61,6248.095,162.370,7184.638,3863.903,81.254,97.660,0,0,0,0,0
62,54861.323,374.841,6678.503,3876.248,107.241,272.054,0,0,0,0,0
63,19658.641,225.270,7073.535,3987.350,9.462,146.755,0,0,0,0,0
64,39926.852,298.834,7320.430,4135.487,128.290,213.171,0,0,0,0,0
65,7772.021,239.691,6863.674,4357.693,55.491,98.836,0,0,0,0,0
66,5486.132,127.097,3740.456,4333.003,119.055,86.413,0,0,0,0,0
67,7467.236,171.942,7234.017,4604.587,68.962,83.846,0,0,0,0,0
68,30326.120,337.172,6653.814,4493.485,113.749,184.319,0,0,0,0,0
69,20268.211,212.387,7554.980,4666.311,54.462,148.137,0,0,0,0,0
70,15544.041,314.730,7221.672,4616.932,115.560,140.360,0,0,0,0,0
71,4114.599,116.460,320.963,4826.793,32.005,60.778,0,0,0,0,0
72,4266.992,140.752,1012.269,4789.758,142.125,64.973,0,0,0,0,0
73,8686.376,143.963,6542.711,4937.895,59.036,86.413,0,0,0,0,0
74,10972.265,174.581,1950.469,4987.274,45.000,113.284,0,0,0,0,0
75,27125.876,343.885,6962.432,4888.516,111.038,157.081,0,0,0,0,0
76,13105.760,203.595,6740.227,5036.653,14.036,135.792,0,0,0,0,0
77,50441.938,337.172,419.721,5295.893,66.251,220.043,0,0,0,0,0
78,8076.806,149.162,6715.538,5036.653,114.444,122.207,0,0,0,0,0
79,23316.062,359.484,4036.729,5518.098,74.055,223.125,0,0,0,0,0
80,27278.269,269.613,6616.780,5481.064,74.055,148.137,0,0,0,0,0
81,43279.488,375.451,6135.335,5357.616,152.592,269.567,0,0,0,0,0
82,113227.674,743.252,3357.769,5727.959,11.497,373.266,0,0,0,0,0
83,72843.645,538.944,6592.090,5690.924,20.095,244.264,0,0,0,0,0
84,5638.525,203.595,2876.324,5703.269,75.964,61.724,0,0,0,0,0
85,38098.141,297.301,7382.153,5629.201,131.634,204.336,0,0,0,0,0
86,46327.339,374.841,5727.959,5789.682,17.241,219.698,0,0,0,0,0
87,9448.339,160.482,5320.582,5802.027,67.380,123.447,0,0,0,0,0
88,10362.694,200.958,1851.711,5703.269,100.620,97.797,0,0,0,0,0
