 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
54,16151.408,1,135,625.352,4287.356,1821.839,229.885,109.195,218.951,93.923,5.769,0.519,233.379,4287.356,1885.058,9.926,109.195,2.331,0.429,0.855
55,16580.791,1,104,834.699,4160.920,2068.966,235.632,183.908,243.935,86.545,30.414,0.299,256.312,4183.908,2241.379,42.274,124.468,2.819,0.355,0.687
56,13641.169,0,101,745.055,5183.908,2293.104,91.954,247.126,220.200,78.876,92.351,0.309,251.367,5212.644,2293.104,100.539,88.608,2.792,0.358,0.761
57,8785.837,0,96,479.871,4827.586,2436.782,91.954,183.908,182.539,61.283,107.211,0.479,200.739,4833.333,2436.782,113.629,71.670,2.979,0.336,0.834
58,31939.492,2,179,892.748,2620.690,3827.586,304.598,160.920,301.958,134.676,4.737,0.504,308.048,2620.690,3925.287,8.584,158.415,2.242,0.446,0.849
59,20841.592,0,123,1041.257,2091.954,3695.402,327.586,281.609,404.716,65.568,38.068,0.242,416.498,2097.701,3971.264,39.401,87.691,6.172,0.162,0.715
60,15722.025,1,98,625.013,4356.322,3333.333,166.667,172.414,187.564,106.726,42.319,0.506,202.459,4379.310,3500.000,55.408,113.206,1.757,0.569,0.860
61,24276.656,0,132,693.740,6011.494,1706.897,212.644,160.920,223.723,138.162,157.711,0.634,251.892,6011.494,1724.138,145.222,149.060,1.619,0.618,0.905
62,337032.650,0,148,2672.327,2103.448,4454.023,637.931,931.035,914.631,469.177,113.803,0.593,957.720,2298.851,4459.770,104.954,482.276,1.949,0.513,0.911
63,25399.658,0,85,732.406,6396.552,5160.920,183.908,258.621,202.032,160.073,105.906,0.595,260.909,6459.770,5160.920,97.595,178.918,1.262,0.792,0.832
64,75538.384,0,113,2213.811,5500.000,2442.529,517.241,431.034,532.617,180.577,159.407,0.194,631.086,5500.000,2482.759,142.400,234.192,2.950,0.339,0.618
65,25399.658,1,93,809.738,5798.851,2775.862,241.379,247.126,303.181,106.668,137.700,0.487,321.685,5816.092,2775.862,131.379,115.256,2.842,0.352,0.828
66,20412.209,5,87,654.496,7045.977,1770.115,126.437,252.874,237.943,109.226,101.389,0.599,259.322,7080.460,1770.115,102.804,121.762,2.178,0.459,0.877
67,19024.971,0,104,972.630,5086.207,212.644,120.690,293.103,298.742,81.085,79.905,0.253,296.688,5114.943,505.747,81.085,104.684,3.684,0.271,0.740
68,7365.570,1,99,380.366,4994.253,264.368,91.954,126.437,131.622,71.251,70.318,0.640,144.023,5011.494,390.805,61.390,74.764,1.847,0.541,0.858
69,24045.450,0,113,666.807,3735.632,3994.253,224.138,183.908,209.760,145.955,170.622,0.680,227.357,3741.379,4040.230,163.856,169.115,1.437,0.696,0.881
70,4376998.500,0,135,10562.252,3752.874,655.172,2103.448,2977.012,2794.305,1994.402,83.288,0.493,3023.076,4137.931,3448.276,66.944,2046.030,1.401,0.714,0.952
71,58726.387,0,163,1980.221,2574.713,1034.483,362.069,436.782,510.066,146.594,56.910,0.188,505.649,2655.172,1471.264,58.478,164.710,3.479,0.287,0.816
72,18100.146,1,89,605.730,1557.471,4649.425,206.897,132.184,193.356,119.188,3.880,0.620,211.944,1557.471,4712.644,167.471,125.514,1.622,0.616,0.877
