 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,90368.613,0,88,1773.424,5655.173,3741.379,477.012,333.333,445.696,258.160,16.785,0.361,521.249,5655.173,4051.724,34.216,325.932,1.726,0.579,0.788
2,73424.498,1,82,1174.427,2781.609,4304.598,396.552,270.115,383.423,243.822,6.141,0.669,401.477,2781.609,4471.264,13.241,259.311,1.573,0.636,0.918
3,66058.928,0,101,1296.920,2235.632,3206.897,408.046,362.069,433.019,194.238,45.642,0.494,495.788,2235.632,3517.241,34.611,223.032,2.229,0.449,0.844
4,8851.896,1,85,848.743,4022.989,3045.977,143.678,224.138,212.404,53.062,62.970,0.154,246.859,4051.724,3270.115,65.225,81.537,4.003,0.250,0.558
5,16415.644,0,87,584.375,1477.012,2931.035,160.920,195.402,179.718,116.299,118.568,0.604,199.501,1534.483,2931.035,101.634,119.317,1.545,0.647,0.877
6,14169.640,1,56,588.897,1643.678,1442.529,178.161,137.931,190.104,94.902,21.488,0.513,221.842,1643.678,1580.460,36.573,107.343,2.003,0.499,0.838
7,59486.065,0,111,1083.867,6333.333,2666.667,293.103,339.080,328.468,230.585,115.011,0.636,339.519,6436.782,3005.747,87.089,244.300,1.424,0.702,0.920
8,19982.826,2,75,595.052,4988.506,3614.943,160.920,195.402,188.512,134.967,123.737,0.709,198.505,5022.989,3626.437,112.109,141.947,1.397,0.716,0.910
9,14731.141,21,86,559.175,5298.851,3431.035,132.184,212.644,178.936,104.821,76.457,0.592,214.576,5344.828,3643.678,82.304,125.969,1.707,0.586,0.834
10,34416.701,14,75,856.870,5091.954,5051.724,241.379,247.126,246.787,177.565,50.520,0.589,253.721,5166.667,5298.851,76.908,215.477,1.390,0.720,0.836
11,4525.037,12,69,303.273,3643.678,132.184,86.207,103.448,114.645,50.255,61.780,0.618,114.943,3643.678,229.885,53.130,53.764,2.281,0.438,0.835
12,25994.188,7,76,715.334,1729.885,3310.345,172.414,241.379,232.990,142.053,86.975,0.638,246.859,1781.609,3551.724,77.905,169.921,1.640,0.610,0.864
13,19883.737,1,92,920.737,5431.035,3741.379,270.115,258.621,343.871,73.623,144.322,0.295,361.704,5431.035,3741.379,134.356,93.784,4.671,0.214,0.715
