 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,40956.535,1,80,1150.044,3252.874,1281.609,252.874,247.126,248.504,209.846,52.299,0.389,292.709,3270.115,1505.747,46.591,242.468,1.184,0.844,0.833
2,70716.082,0,101,1764.141,1833.333,4120.690,454.023,545.977,629.129,143.116,127.969,0.286,645.753,1839.081,4120.690,122.276,175.080,4.396,0.227,0.788
3,51658.082,1,97,949.980,3551.724,3120.690,281.609,224.138,291.257,225.825,6.649,0.719,316.510,3551.724,3293.104,29.358,224.138,1.290,0.775,0.924
4,21171.886,10,131,574.036,5908.046,1356.322,172.414,195.402,185.694,145.168,61.878,0.807,200.739,5959.770,1551.724,76.759,146.898,1.279,0.782,0.906
5,18001.058,0,119,739.956,5591.954,4666.667,189.655,166.667,171.153,133.913,156.933,0.413,196.582,5591.954,4729.885,164.745,158.157,1.278,0.782,0.871
6,6110.451,1,63,307.218,4626.437,741.379,91.954,91.954,96.746,80.417,37.594,0.814,111.589,4649.425,833.333,55.491,82.760,1.203,0.831,0.902
7,51063.551,0,85,890.776,4655.173,885.057,275.862,287.356,264.652,245.667,102.312,0.809,291.011,4798.851,1172.414,80.910,244.071,1.077,0.928,0.931
8,27480.514,0,108,714.756,5718.391,3390.805,224.138,189.655,212.934,164.320,3.362,0.676,227.720,5718.391,3477.012,10.176,182.112,1.296,0.772,0.868
9,83366.367,0,164,1491.167,6114.943,4241.379,413.793,321.839,398.079,266.644,152.515,0.471,439.082,6178.161,4252.874,142.980,296.317,1.493,0.670,0.877
10,16878.056,1,110,528.637,2580.460,2591.954,143.678,178.161,190.099,113.045,56.407,0.759,196.161,2591.954,2758.621,58.173,123.439,1.682,0.595,0.909
11,25498.746,1,116,783.144,2258.621,2580.460,247.126,218.391,301.579,107.653,32.193,0.522,304.815,2275.862,2798.851,44.236,118.413,2.801,0.357,0.880
12,19124.060,1,81,624.774,3149.425,2327.586,212.644,137.931,205.510,118.483,158.311,0.616,225.387,3149.425,2350.575,160.641,130.906,1.735,0.577,0.895
13,17142.292,0,74,577.980,2178.161,2132.184,195.402,126.437,190.753,114.421,175.159,0.645,203.679,2178.161,2224.138,16.390,122.521,1.667,0.600,0.896
14,19883.737,0,66,621.407,402.299,4201.150,172.414,178.161,167.853,150.827,57.607,0.647,187.201,459.770,4379.310,72.121,161.591,1.113,0.899,0.882
