 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,31179.814,0,83,719.517,5626.437,3379.310,235.632,195.402,233.380,170.106,163.928,0.757,246.859,5626.437,3431.035,155.225,182.565,1.372,0.729,0.917
2,6539.834,0,68,542.681,5275.862,3379.310,80.460,132.184,120.358,69.183,85.845,0.279,146.524,5281.609,3511.494,64.440,79.447,1.740,0.575,0.716
3,30420.136,1,159,836.671,1482.759,3551.724,235.632,258.621,275.741,140.465,55.782,0.546,288.790,1522.989,3804.598,47.420,158.128,1.963,0.509,0.837
4,16349.585,1,135,567.880,2982.759,4408.046,160.920,149.425,157.535,132.141,152.738,0.637,177.511,2988.506,4425.287,150.945,145.679,1.192,0.839,0.883
5,16811.997,1,61,951.275,6339.081,4787.356,281.609,247.126,323.687,66.131,38.741,0.233,362.798,6344.828,5028.736,40.503,107.224,4.895,0.204,0.606
6,25036.334,0,64,885.775,3218.391,5701.150,264.368,132.184,244.557,130.347,171.882,0.401,270.543,3218.391,5752.874,167.735,132.184,1.876,0.533,0.844
7,23219.713,5,97,775.594,954.023,3833.333,189.655,166.667,187.215,157.916,28.437,0.485,213.883,954.023,3959.770,30.700,164.467,1.186,0.844,0.895
8,22030.652,11,78,729.856,3862.069,3936.782,218.391,235.632,264.774,105.941,134.254,0.520,255.214,3902.299,3954.023,125.838,133.166,2.499,0.400,0.805
9,21171.886,1,61,633.479,4879.310,4856.322,178.161,166.667,184.143,146.391,141.886,0.663,213.805,4885.058,4879.310,143.746,160.847,1.258,0.795,0.876
10,28537.457,2,84,675.512,6379.311,2459.770,212.644,206.897,217.314,167.200,33.806,0.786,226.702,6390.805,2632.184,30.466,176.692,1.300,0.769,0.905
11,21865.505,0,61,678.062,1068.966,2718.391,143.678,195.402,196.581,141.621,81.131,0.598,215.191,1091.954,2908.046,55.886,141.599,1.388,0.720,0.900
12,45679.749,0,72,1130.760,5028.736,3120.690,442.529,178.161,462.501,125.754,170.710,0.449,448.791,5028.736,3149.425,170.417,139.811,3.678,0.272,0.887
13,25465.717,1,64,664.018,2413.793,2764.368,183.908,195.402,187.736,172.710,58.633,0.726,208.962,2442.529,2959.770,58.496,178.809,1.087,0.920,0.912
14,74415.382,1,91,1403.974,3442.529,3431.035,310.345,327.586,315.986,299.851,58.259,0.474,340.247,3557.471,3431.035,105.680,310.345,1.054,0.949,0.914
15,40229.887,0,65,984.702,1752.874,4189.655,218.391,316.092,301.068,170.135,74.981,0.521,342.617,1781.609,4505.747,67.306,194.957,1.770,0.565,0.826
