 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
19,27645.661,0,89,1049.723,6074.713,1408.046,195.402,270.115,287.220,122.552,64.927,0.315,280.728,6086.207,1672.414,67.109,132.335,2.344,0.427,0.848
20,17505.616,1,71,543.497,3396.552,1643.678,183.908,137.931,177.608,125.495,172.249,0.745,189.568,3396.552,1678.161,165.964,130.968,1.415,0.707,0.897
21,24838.157,1,92,656.468,5321.839,3913.793,201.149,172.414,213.304,148.262,26.637,0.724,232.741,5327.586,4057.471,32.905,154.543,1.439,0.695,0.913
22,16547.761,1,81,546.864,5264.368,4195.402,143.678,155.172,165.543,127.274,66.615,0.695,175.922,5270.115,4344.828,51.633,134.634,1.301,0.769,0.926
23,27678.691,0,70,715.334,1873.563,3540.230,218.391,212.644,203.273,173.371,36.374,0.680,245.988,1873.563,3689.655,37.405,196.189,1.172,0.853,0.917
24,48223.017,0,139,1287.158,5982.759,3988.506,178.161,408.046,370.688,165.636,97.826,0.366,410.266,6005.747,3988.506,101.310,178.161,2.238,0.447,0.847
25,23120.625,1,82,624.774,1925.287,4626.437,183.908,206.897,194.453,151.390,59.204,0.744,218.088,1982.759,4833.333,71.565,163.266,1.284,0.779,0.899
26,39998.681,0,108,967.291,5637.931,3488.506,316.092,235.632,301.585,168.867,154.635,0.537,332.986,5643.678,3494.253,158.749,202.213,1.786,0.560,0.841
27,19388.295,0,68,662.863,5551.724,2419.540,195.402,218.391,244.809,100.837,47.907,0.555,258.301,5563.219,2637.931,57.724,108.664,2.428,0.412,0.856
28,230182.334,0,74,2876.674,4655.173,3885.058,666.667,540.230,655.881,446.845,20.641,0.350,707.270,4689.655,4373.563,28.648,487.679,1.468,0.681,0.888
29,87858.374,1,97,1660.692,5206.897,2247.126,390.805,419.540,383.846,291.431,38.082,0.400,439.871,5344.828,2666.667,72.512,335.965,1.317,0.759,0.784
30,63317.482,0,115,1231.321,5902.299,3706.897,448.276,293.103,476.089,169.335,25.967,0.525,472.524,5902.299,3936.782,18.435,188.508,2.812,0.356,0.886
31,224071.883,0,109,2028.269,1068.966,2310.345,591.954,626.437,613.578,464.973,49.178,0.684,698.246,1080.460,2775.862,34.606,502.711,1.320,0.758,0.929
32,30254.989,3,84,1216.121,3574.713,3160.920,287.356,339.080,386.444,99.683,127.289,0.257,400.241,3614.943,3160.920,122.093,148.625,3.877,0.258,0.724
33,29660.459,0,96,931.414,4890.805,2120.690,201.149,229.885,218.230,173.051,107.598,0.430,241.448,4890.805,2183.908,141.766,194.526,1.261,0.793,0.877
34,16283.526,0,63,526.425,6367.816,2603.448,137.931,160.920,152.033,136.371,70.103,0.738,181.740,6373.563,2758.621,55.305,136.793,1.115,0.897,0.910
35,17934.999,0,68,519.114,3155.172,5166.667,166.667,155.172,168.555,135.479,144.483,0.836,180.463,3166.667,5206.897,142.765,141.339,1.244,0.804,0.923
36,21898.535,0,63,630.930,4856.322,4028.736,201.149,178.161,196.353,142.000,143.731,0.691,202.459,4856.322,4126.437,173.480,157.532,1.383,0.723,0.874
37,62227.510,0,61,1467.023,517.241,3965.517,494.253,333.333,517.725,153.036,33.401,0.363,544.887,517.241,4258.621,26.295,177.036,3.383,0.296,0.829
38,64803.808,0,69,1164.905,1896.552,4074.713,264.368,413.793,370.348,222.793,71.081,0.600,441.931,1942.529,4488.506,69.444,260.085,1.662,0.602,0.887
39,29594.400,0,80,732.983,6764.368,3580.460,189.655,264.368,271.137,138.973,66.830,0.692,266.607,6821.839,3844.828,82.569,145.492,1.951,0.513,0.909
40,16745.938,0,79,676.907,3091.954,4712.644,218.391,143.678,187.245,113.870,161.836,0.459,229.021,3091.954,4735.632,162.474,132.809,1.644,0.608,0.805
41,28603.516,2,107,1232.377,3913.793,3172.414,436.782,385.057,591.244,61.597,40.323,0.237,557.945,3913.793,3540.230,41.241,73.598,9.599,0.104,0.804
42,12485.137,0,44,517.720,1166.667,3850.575,126.437,132.184,130.675,121.650,99.705,0.585,153.029,1172.414,3850.575,124.287,126.437,1.074,0.931,0.889
43,13178.756,3,67,489.970,3057.471,2270.115,149.425,143.678,136.201,123.198,12.514,0.690,164.372,3074.713,2270.115,143.531,141.192,1.106,0.905,0.898
44,21634.299,6,99,687.006,3609.195,2321.839,160.920,224.138,229.918,119.806,69.994,0.576,239.525,3626.437,2540.230,59.744,125.141,1.919,0.521,0.868
45,25564.805,0,52,728.462,5540.230,1844.828,252.874,206.897,277.981,117.095,31.783,0.605,274.181,5557.471,2040.230,33.024,135.325,2.374,0.421,0.878
46,16745.938,11,67,532.003,1511.494,2316.092,160.920,155.172,148.741,143.347,24.251,0.744,165.872,1511.494,2362.069,165.964,152.907,1.038,0.964,0.881
47,26258.424,0,64,739.139,1833.333,632.184,195.402,218.391,223.456,149.619,54.267,0.604,253.461,1879.310,844.828,57.031,171.946,1.494,0.670,0.873
48,34846.084,0,84,1203.332,2000.000,3045.977,350.575,160.920,325.239,136.415,177.364,0.302,351.328,2000.000,3097.701,176.248,153.606,2.384,0.419,0.768
49,10734.576,0,77,465.010,919.540,1954.023,143.678,109.195,144.551,94.553,171.110,0.624,151.728,925.287,1982.759,155.376,101.781,1.529,0.654,0.871
50,33855.201,0,56,781.411,649.425,2821.839,270.115,258.621,292.390,147.425,136.809,0.697,287.241,649.425,2885.058,160.115,144.120,1.983,0.504,0.920
51,13938.434,0,55,555.809,5511.494,1385.058,172.414,160.920,173.296,102.409,136.393,0.567,211.944,5517.242,1385.058,130.601,110.860,1.692,0.591,0.847
52,25300.569,0,68,691.528,3620.690,310.345,155.172,224.138,238.457,135.092,76.411,0.665,243.898,3632.184,528.736,55.561,139.664,1.765,0.567,0.909
53,190613.036,0,127,2041.158,5339.081,2741.379,448.276,712.644,649.846,373.467,97.457,0.575,717.171,5528.736,2741.379,96.442,426.868,1.740,0.575,0.902
54,19289.207,0,64,652.524,5925.288,1304.598,178.161,189.655,177.714,138.198,135.712,0.569,204.649,5936.782,1344.828,141.843,164.384,1.286,0.778,0.820
55,15028.406,0,43,492.520,5241.379,965.517,109.195,166.667,174.787,109.474,92.331,0.779,180.372,5258.621,965.517,112.479,109.195,1.597,0.626,0.946
56,12584.226,0,57,559.175,1390.805,1448.276,178.161,160.920,189.946,84.354,141.639,0.506,219.597,1396.552,1448.276,132.879,96.050,2.252,0.444,0.832
57,89344.700,1,67,1850.995,2229.885,1729.885,568.966,603.448,778.298,146.161,134.877,0.328,763.849,2293.104,1729.885,129.198,178.809,5.325,0.188,0.797
58,42806.185,1,87,1308.653,5270.115,1902.299,419.540,270.115,443.659,122.848,28.908,0.314,438.028,5275.862,2126.437,19.148,128.993,3.611,0.277,0.843
59,31543.138,5,88,794.638,1850.575,3787.356,252.874,206.897,230.475,174.257,11.811,0.628,260.656,1850.575,3942.529,14.036,193.258,1.323,0.756,0.884
60,21204.916,2,96,652.524,2821.839,3954.023,195.402,160.920,189.700,142.324,19.441,0.626,211.476,2862.069,4103.448,42.797,159.190,1.333,0.750,0.863
61,57966.709,0,147,1523.100,6109.196,4132.184,379.310,385.057,428.693,172.164,138.727,0.314,487.423,6178.161,4132.184,127.816,229.587,2.490,0.402,0.723
62,19751.619,0,48,616.646,609.195,3287.356,183.908,149.425,178.566,140.836,170.944,0.653,194.470,614.943,3310.345,145.840,149.425,1.268,0.789,0.879
63,17835.911,0,61,594.813,1609.195,3005.747,160.920,160.920,158.819,142.989,72.477,0.633,194.470,1649.425,3166.667,55.840,155.869,1.111,0.900,0.867
64,33425.817,0,46,741.111,931.035,4810.345,212.644,195.402,224.131,189.885,23.663,0.765,240.694,942.529,4965.517,33.311,195.100,1.180,0.847,0.939
65,17505.616,0,72,517.720,6408.046,5448.276,166.667,149.425,167.739,132.878,149.913,0.821,182.647,6408.046,5454.023,155.854,141.419,1.262,0.792,0.931
66,117551.862,1,79,1474.672,3994.253,2390.805,477.012,367.816,453.172,330.275,179.967,0.679,480.461,3994.253,2603.448,6.870,330.705,1.372,0.729,0.905
67,31080.726,0,75,1134.705,1787.356,3586.207,459.770,114.943,474.563,83.389,3.735,0.303,462.063,1787.356,3649.425,5.711,104.158,5.691,0.176,0.755
68,16547.761,0,102,1007.690,3367.816,4367.816,396.552,126.437,412.294,51.103,10.790,0.205,401.559,3367.816,4471.264,9.058,72.164,8.068,0.124,0.667
69,8059.189,1,66,339.728,1856.322,2879.310,109.195,97.701,106.954,95.941,149.042,0.877,118.480,1856.322,2913.793,157.166,97.701,1.115,0.897,0.922
70,48784.518,0,148,1406.045,3310.345,4045.977,534.483,160.920,497.926,124.746,6.819,0.310,535.995,3310.345,4172.414,4.304,139.647,3.992,0.251,0.806
71,27216.278,0,88,1046.356,5626.437,3206.897,206.897,419.540,448.697,77.230,112.579,0.312,445.245,5649.425,3206.897,113.587,97.229,5.810,0.172,0.806
72,107775.141,0,109,2285.326,2724.138,1913.793,551.724,270.115,553.572,247.887,176.505,0.259,556.166,2724.138,1954.023,156.879,270.115,2.233,0.448,0.885
73,19190.119,0,63,657.285,5597.701,2000.000,252.874,155.172,270.156,90.443,23.997,0.558,269.074,5597.701,2114.943,19.983,92.594,2.987,0.335,0.900
74,17769.852,0,87,728.462,2856.322,4252.874,247.126,155.172,262.961,86.040,25.083,0.421,261.731,2856.322,4367.816,19.231,94.359,3.056,0.327,0.849
75,64275.337,0,91,1848.784,2252.874,1620.690,298.851,408.046,366.412,223.350,104.881,0.236,411.432,2442.529,1620.690,102.095,265.419,1.641,0.610,0.838
76,19883.737,0,76,598.997,1695.402,5114.943,149.425,201.149,200.743,126.115,69.605,0.696,211.006,1712.644,5298.851,60.642,140.028,1.592,0.628,0.887
77,17736.822,0,134,878.704,3913.793,1545.977,166.667,195.402,190.447,118.580,48.721,0.289,218.844,3931.035,1735.632,60.068,145.885,1.606,0.623,0.793
78,22063.682,1,83,1138.888,2080.460,1597.701,390.805,114.943,319.956,87.801,7.638,0.214,393.500,2080.460,1712.644,6.710,102.879,3.644,0.274,0.741
79,19949.796,0,69,661.229,1304.598,3143.678,143.678,189.655,188.524,134.736,78.960,0.573,213.805,1310.345,3321.839,53.746,143.678,1.399,0.715,0.831
80,22559.124,0,76,631.268,2333.333,3373.563,149.425,206.897,203.145,141.393,83.026,0.711,226.411,2373.563,3580.460,66.038,148.537,1.437,0.696,0.919
81,32500.992,0,69,753.422,5011.494,3396.552,247.126,218.391,216.516,191.125,5.699,0.719,252.481,5011.494,3477.012,168.179,200.647,1.133,0.883,0.880
82,93374.294,0,96,1621.688,2988.506,3810.345,436.782,505.747,561.629,211.684,129.872,0.446,572.553,3063.218,3810.345,125.605,220.285,2.653,0.377,0.861
83,19256.177,0,76,636.846,4425.287,3793.104,132.184,201.149,200.291,122.411,81.105,0.597,205.133,4477.012,3793.104,101.310,121.850,1.636,0.611,0.885
84,31774.344,0,67,1103.011,5000.000,718.391,212.644,413.793,367.231,110.166,60.218,0.328,457.610,5017.242,1132.184,64.722,142.292,3.333,0.300,0.736
85,17142.292,0,69,791.610,5896.552,810.345,126.437,327.586,363.969,59.967,103.761,0.344,341.845,5896.552,810.345,106.607,65.041,6.069,0.165,0.852
86,30849.519,0,66,1089.206,5563.219,2626.437,235.632,413.793,415.490,94.536,118.390,0.327,452.821,5609.196,2626.437,113.962,109.585,4.395,0.228,0.825
87,21799.446,1,65,768.621,6936.782,4068.966,304.598,132.184,326.595,84.986,12.783,0.464,304.815,6936.782,4132.184,177.839,86.952,3.843,0.260,0.890
88,16283.526,0,51,715.573,4787.356,4114.943,172.414,160.920,187.779,110.411,149.687,0.400,216.339,4787.356,4114.943,140.389,125.111,1.701,0.588,0.808
89,54300.439,0,73,1194.148,4954.023,4097.701,172.414,448.276,468.941,147.433,85.213,0.479,458.799,5000.000,4545.977,77.705,166.032,3.181,0.314,0.836
