 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,29297.134,0,60,950.557,3114.943,4804.598,126.437,408.046,401.995,92.793,78.556,0.407,422.404,3120.690,5212.644,75.018,110.796,4.332,0.231,0.869
21,17538.645,0,104,534.792,6011.494,3798.851,160.920,172.414,164.213,135.988,52.913,0.771,182.556,6034.483,3965.517,61.821,141.669,1.208,0.828,0.892
22,38182.060,1,92,973.447,1660.920,3706.897,333.333,241.379,352.764,137.811,28.548,0.506,358.770,1689.655,3913.793,35.218,156.181,2.560,0.391,0.877
23,26819.925,1,80,720.912,862.069,5080.460,201.149,201.149,192.444,177.445,45.805,0.648,223.622,936.782,5281.609,64.093,186.936,1.085,0.922,0.894
24,20907.651,2,103,604.335,6028.736,4114.943,155.172,178.161,183.980,144.692,80.420,0.719,192.078,6034.483,4264.368,38.928,152.815,1.272,0.786,0.895
25,28537.457,5,85,726.250,5764.368,3747.127,247.126,172.414,228.253,159.188,5.795,0.680,250.380,5764.368,3862.069,9.246,167.042,1.434,0.697,0.893
26,20841.592,8,92,680.034,488.506,2540.230,132.184,241.379,219.950,120.647,85.568,0.566,241.994,568.966,2540.230,94.086,131.557,1.823,0.549,0.859
27,18199.235,2,62,659.257,1005.747,3149.425,258.621,109.195,245.741,94.295,178.870,0.526,260.212,1005.747,3206.897,173.660,108.693,2.606,0.384,0.843
28,20214.032,0,74,684.795,1568.966,4465.517,126.437,241.379,218.346,117.874,85.705,0.542,241.653,1655.172,4465.517,92.726,126.437,1.852,0.540,0.861
29,20544.327,0,56,599.813,942.529,3557.471,183.908,201.149,175.151,149.344,62.044,0.718,202.459,994.253,3758.621,83.480,163.889,1.173,0.853,0.890
30,14202.669,0,87,607.941,3287.356,2873.563,132.184,224.138,202.098,89.479,110.951,0.483,231.389,3316.092,2873.563,104.381,105.653,2.259,0.443,0.799
31,23516.978,0,97,797.427,3821.839,4482.759,172.414,235.632,205.634,145.612,86.260,0.465,243.965,3862.069,4482.759,105.018,165.098,1.412,0.708,0.843
32,71673.937,14,85,1228.532,6178.161,2724.138,396.552,281.609,384.368,237.424,173.359,0.597,407.073,6178.161,2850.575,166.945,263.680,1.619,0.618,0.857
33,25994.188,1,81,792.666,4563.219,2568.966,218.391,183.908,213.831,154.780,147.173,0.520,233.379,4580.460,2603.448,142.001,166.923,1.382,0.724,0.872
34,17373.498,0,70,592.263,5344.828,2402.299,149.425,206.897,186.230,118.781,95.738,0.622,211.944,5396.552,2609.195,77.471,138.127,1.568,0.638,0.854
35,272559.136,0,135,2294.172,3000.000,3304.598,563.218,787.356,667.178,520.151,83.786,0.651,787.545,3304.598,4091.954,88.746,557.900,1.283,0.780,0.930
36,21733.387,0,80,739.717,4540.230,2500.000,189.655,166.667,188.350,146.917,142.037,0.499,203.841,4568.966,2511.494,130.426,158.905,1.282,0.780,0.889
37,25895.100,1,64,741.928,5655.173,4229.885,195.402,229.885,216.664,152.174,69.529,0.591,240.007,5689.655,4459.770,73.301,181.576,1.424,0.702,0.856
38,40295.946,0,105,938.964,1752.874,4143.678,281.609,281.609,332.017,154.529,131.992,0.574,339.519,1752.874,4195.402,146.041,168.806,2.149,0.465,0.886
39,18100.146,1,83,584.136,3982.759,4494.253,132.184,206.897,206.451,111.628,80.855,0.667,214.730,4005.747,4701.150,74.476,129.923,1.849,0.541,0.878
40,24342.715,0,69,761.550,3787.356,2735.632,183.908,287.356,278.752,111.189,64.014,0.527,296.910,3844.828,3022.989,75.426,125.771,2.507,0.399,0.835
41,36728.764,0,99,802.188,5379.310,3517.241,218.391,293.103,259.506,180.206,107.251,0.717,295.851,5465.517,3517.241,97.815,198.683,1.440,0.694,0.912
42,17406.527,0,120,588.897,4206.897,3103.448,166.667,189.655,166.483,133.122,88.808,0.631,191.043,4281.609,3293.104,68.839,152.666,1.251,0.800,0.849
43,10668.517,0,84,412.877,4442.529,4408.046,137.931,114.943,125.943,107.855,1.278,0.786,139.004,4442.529,4482.759,172.875,114.943,1.168,0.856,0.911
44,52847.142,0,86,1171.399,4885.058,3350.575,247.126,385.057,405.333,166.005,68.244,0.484,419.580,4885.058,3735.632,66.595,206.252,2.442,0.410,0.861
45,37884.795,5,77,804.738,425.287,4103.448,224.138,229.885,231.684,208.200,92.113,0.735,244.506,511.494,4327.586,66.448,221.702,1.113,0.899,0.916
46,49577.225,0,65,981.335,5701.150,2040.230,275.862,264.368,260.994,241.858,59.599,0.647,311.513,5701.150,2281.609,29.876,255.778,1.079,0.927,0.887
47,27876.868,14,83,721.489,6028.736,2931.035,224.138,206.897,251.670,141.034,32.206,0.673,269.319,6045.977,3137.931,50.194,140.681,1.784,0.560,0.915
48,27216.278,1,94,700.473,3224.138,4241.379,224.138,195.402,205.541,168.593,37.625,0.697,239.249,3229.885,4362.069,24.102,171.392,1.219,0.820,0.906
49,50634.168,0,116,1055.301,4477.012,3666.667,264.368,275.862,270.048,238.733,105.183,0.571,308.691,4557.471,3666.667,118.951,240.280,1.131,0.884,0.864
50,27084.160,0,92,837.249,5528.736,2298.851,166.667,275.862,270.538,127.467,80.522,0.486,283.013,5603.448,2574.713,77.093,152.903,2.122,0.471,0.808
51,140110.986,0,159,1752.745,4609.196,2396.552,321.839,597.701,582.876,306.060,94.765,0.573,597.950,4752.874,2396.552,91.652,318.432,1.904,0.525,0.900
52,65464.397,0,128,1458.417,1695.402,1632.184,218.391,540.230,547.377,152.275,103.028,0.387,556.166,1752.874,1632.184,103.749,163.091,3.595,0.278,0.887
53,37653.589,1,81,824.937,3385.058,1218.391,275.862,212.644,289.093,165.836,161.415,0.695,286.954,3408.046,1270.115,147.265,186.267,1.743,0.574,0.914
54,100079.276,7,107,1406.523,5643.678,747.126,454.023,356.322,472.243,269.829,154.848,0.636,491.068,5695.402,752.874,145.008,307.811,1.750,0.571,0.885
55,29990.753,11,87,1327.557,6362.069,2695.402,120.690,551.724,518.943,73.583,83.435,0.214,552.801,6408.046,3247.127,86.424,98.206,7.052,0.142,0.732
56,16977.144,0,142,952.430,3160.920,4379.310,137.931,206.897,186.612,115.834,84.732,0.235,221.991,3172.414,4586.207,68.749,137.931,1.611,0.621,0.781
57,30122.871,2,99,777.566,6839.081,2022.989,149.425,275.862,272.868,140.558,84.643,0.626,284.352,6862.069,2298.851,75.964,148.325,1.941,0.515,0.899
58,36332.410,0,75,943.486,5931.035,3183.908,304.598,206.897,273.517,169.130,21.747,0.513,308.958,5931.035,3367.816,9.638,205.107,1.617,0.618,0.787
59,15622.936,0,68,530.609,3218.391,4528.736,172.414,137.931,170.700,116.530,7.452,0.697,178.439,3218.391,4563.219,165.069,136.493,1.465,0.683,0.857
60,17241.380,0,71,538.736,5344.828,3356.322,143.678,155.172,152.378,144.066,62.747,0.746,171.453,5350.575,3488.506,50.440,143.678,1.058,0.945,0.917
61,14698.111,0,84,517.720,3057.471,3178.161,120.690,178.161,173.949,107.585,87.784,0.689,182.647,3103.448,3178.161,102.724,115.781,1.617,0.618,0.879
62,16679.879,14,129,507.620,5632.184,4534.483,143.678,166.667,173.855,122.157,62.087,0.813,182.647,5672.414,4701.150,65.854,128.539,1.423,0.703,0.920
63,207788.358,0,96,1924.243,1344.828,2890.805,500.000,632.184,573.111,461.629,81.112,0.705,641.545,1396.552,3522.989,80.200,498.717,1.241,0.805,0.952
64,17208.351,0,130,530.609,3183.908,2517.241,132.184,189.655,180.499,121.388,94.019,0.768,191.820,3252.874,2706.897,81.384,131.180,1.487,0.673,0.905
65,15490.819,0,131,506.465,3712.644,3408.046,160.920,172.414,145.860,135.223,59.110,0.759,173.940,3781.609,3580.460,82.405,132.099,1.079,0.927,0.889
66,125346.816,0,65,1550.371,6091.954,2528.736,413.793,471.264,427.207,373.582,101.690,0.655,507.995,6258.621,3000.000,68.078,370.416,1.144,0.874,0.911
67,16911.086,1,81,544.892,1913.793,2494.253,143.678,183.908,170.591,126.219,76.490,0.716,188.257,1994.253,2678.161,77.661,133.667,1.352,0.740,0.891
68,129871.852,0,74,2106.856,3304.598,2775.862,862.069,183.908,900.729,183.582,179.672,0.368,863.256,3304.598,2954.023,7.267,183.049,4.906,0.204,0.919
69,23384.860,0,72,643.579,6074.713,2758.621,172.414,195.402,201.684,147.630,117.361,0.709,217.254,6091.954,2764.368,127.476,161.804,1.366,0.732,0.882
70,13343.903,0,82,496.704,4712.644,1511.494,114.943,155.172,151.426,112.200,92.171,0.680,165.473,4718.391,1511.494,110.323,113.883,1.350,0.741,0.873
71,98262.655,0,70,1568.021,6045.977,2425.287,293.103,591.954,557.433,224.443,105.356,0.502,606.533,6097.701,2425.287,102.588,255.185,2.484,0.403,0.861
72,40328.975,0,86,876.492,2862.069,1396.552,304.598,212.644,302.099,169.972,20.525,0.660,312.308,2862.069,1522.989,12.758,177.422,1.777,0.563,0.921
73,19586.472,0,125,741.689,1402.299,2660.920,172.414,172.414,175.741,141.904,125.640,0.447,219.597,1413.793,2678.161,137.121,155.977,1.238,0.807,0.817
74,64737.749,0,58,1207.515,3632.184,321.839,241.379,402.299,398.919,206.625,101.833,0.558,413.993,3724.138,321.839,103.650,231.976,1.931,0.518,0.881
75,19355.266,0,84,691.767,4557.471,1459.770,206.897,195.402,177.151,139.113,176.584,0.508,210.772,4557.471,1557.471,11.004,152.741,1.273,0.785,0.765
76,20081.914,2,82,654.496,3126.437,1747.126,212.644,143.678,220.368,116.029,157.305,0.589,233.944,3126.437,1770.115,152.176,129.597,1.899,0.527,0.880
77,14433.876,0,60,498.098,1241.379,3764.368,160.920,137.931,174.053,105.587,149.336,0.731,182.556,1241.379,3787.356,151.821,124.235,1.648,0.607,0.871
78,18166.205,0,67,583.558,1827.586,3482.759,155.172,189.655,172.801,133.853,64.255,0.670,196.582,1885.058,3672.414,74.745,149.813,1.291,0.775,0.844
79,17307.439,0,84,542.920,1982.759,2810.345,189.655,160.920,182.772,120.568,151.392,0.738,203.841,1982.759,2867.816,158.499,126.391,1.516,0.660,0.897
80,20379.179,0,94,657.285,6402.299,3166.667,206.897,166.667,186.791,138.913,157.072,0.593,218.844,6419.540,3189.655,150.068,161.611,1.345,0.744,0.844
81,37455.412,0,92,932.808,2586.207,5034.483,241.379,316.092,324.969,146.751,126.115,0.541,371.613,2603.448,5034.483,121.724,155.376,2.214,0.452,0.884
82,29528.341,0,69,796.033,1172.414,2425.287,298.851,195.402,286.857,131.064,18.058,0.586,304.326,1172.414,2563.218,10.886,138.759,2.189,0.457,0.876
83,29462.282,0,77,781.749,1764.368,2005.747,218.391,247.126,292.285,128.343,124.670,0.606,313.574,1770.115,2017.241,131.285,137.154,2.277,0.439,0.899
84,28174.133,1,109,831.910,4689.655,2137.931,218.391,206.897,234.173,153.188,33.490,0.512,265.676,4695.402,2344.828,51.147,163.347,1.529,0.654,0.890
85,47529.399,0,80,956.375,5747.127,3741.379,287.356,252.874,278.315,217.438,171.424,0.653,296.242,5752.874,3902.299,18.083,223.559,1.280,0.781,0.899
86,23847.273,0,67,714.756,5304.598,3672.414,218.391,178.161,221.650,136.988,149.889,0.587,240.694,5316.092,3689.655,146.689,163.652,1.618,0.618,0.833
87,28438.368,0,80,729.617,2333.333,4563.219,206.897,224.138,203.844,177.630,102.571,0.671,230.029,2431.035,4563.219,102.995,204.406,1.148,0.871,0.871
88,20643.415,0,60,587.502,3568.966,5000.000,183.908,178.161,165.135,159.167,80.563,0.752,193.192,3568.966,5132.184,30.379,170.633,1.037,0.964,0.893
89,12650.285,0,88,508.437,4126.437,5183.908,172.414,120.690,158.850,101.396,3.967,0.615,180.005,4126.437,5264.368,16.699,116.288,1.567,0.638,0.835
90,41650.154,0,81,1191.937,4908.046,1097.701,494.253,149.425,536.227,98.896,8.044,0.368,499.868,4908.046,1172.414,8.596,99.563,5.422,0.184,0.910
91,11064.870,0,71,454.910,3477.012,2448.276,143.678,149.425,131.777,106.909,44.838,0.672,158.124,3545.977,2597.701,70.907,113.787,1.233,0.811,0.833
92,31411.020,0,87,963.347,3591.954,5511.494,264.368,362.069,429.228,93.176,57.313,0.425,398.587,3643.678,5873.563,65.283,97.194,4.607,0.217,0.868
93,30717.401,0,64,736.350,3902.299,5143.678,178.161,275.862,252.638,154.809,89.589,0.712,279.667,3977.012,5143.678,99.462,173.055,1.632,0.613,0.902
94,94167.002,0,86,1875.139,2867.816,4666.667,419.540,448.276,390.531,307.011,109.844,0.337,449.600,3045.977,5114.943,85.601,323.072,1.272,0.786,0.797
95,33855.201,0,68,825.754,4270.115,5632.184,270.115,224.138,228.324,188.792,9.527,0.624,280.257,4270.115,5787.356,15.461,198.067,1.209,0.827,0.848
96,95785.445,0,117,1786.890,344.828,4235.632,614.943,402.299,708.201,172.208,26.624,0.377,671.332,390.805,4637.931,32.057,169.787,4.112,0.243,0.914
97,35440.615,0,110,918.525,4218.391,5431.035,304.598,201.149,289.189,156.038,159.042,0.528,313.627,4218.391,5465.517,166.218,193.824,1.853,0.540,0.846
98,15589.907,1,124,572.402,5482.759,3339.081,97.701,206.897,222.554,89.190,84.864,0.598,214.730,5488.506,3545.977,74.476,91.917,2.495,0.401,0.898
99,189688.211,9,95,2202.556,6333.333,3977.012,591.954,545.977,496.663,486.283,58.369,0.491,606.533,6333.333,4270.115,167.412,483.162,1.021,0.979,0.895
100,45646.719,1,102,905.397,6120.690,2741.379,310.345,195.402,316.171,183.822,176.648,0.700,318.175,6126.437,2873.563,16.798,191.719,1.720,0.581,0.920
101,171951.389,0,71,1924.004,5833.333,3396.552,580.460,425.287,575.464,380.450,31.405,0.584,630.876,5833.333,3821.839,23.062,425.287,1.513,0.661,0.914
102,58197.915,1,97,1099.306,3965.517,3068.966,281.609,310.345,298.018,248.642,128.178,0.605,314.048,4017.241,3103.448,124.563,273.487,1.199,0.834,0.889
103,38611.443,0,90,972.052,5528.736,4166.667,241.379,316.092,294.038,167.195,107.681,0.514,327.637,5655.173,4166.667,105.255,212.811,1.759,0.569,0.809
104,27579.602,0,77,971.235,5086.207,4172.414,212.644,275.862,239.079,146.878,124.340,0.367,284.352,5201.150,4172.414,104.036,175.473,1.628,0.614,0.747
105,57867.621,0,120,1471.545,3528.736,2545.977,500.000,327.586,574.638,128.219,25.075,0.336,555.215,3545.977,2873.563,36.158,159.159,4.482,0.223,0.775
106,21898.535,0,86,690.951,5264.368,2787.356,229.885,178.161,214.963,129.706,38.696,0.576,258.621,5264.368,2959.770,36.870,151.973,1.657,0.603,0.823
107,6671.952,1,76,316.740,1672.414,3195.402,86.207,103.448,108.607,78.218,64.077,0.836,114.943,1683.908,3298.851,53.130,84.828,1.389,0.720,0.910
108,34119.436,0,83,810.077,1919.540,2902.299,212.644,224.138,245.780,176.753,128.504,0.653,292.709,1925.287,2908.046,133.409,192.209,1.391,0.719,0.880
109,22625.183,1,75,698.501,2505.747,3563.218,183.908,206.897,215.907,133.425,63.452,0.583,223.843,2522.989,3747.127,41.878,152.750,1.618,0.618,0.822
110,33029.464,3,75,754.000,7074.713,4275.862,212.644,252.874,254.520,165.230,119.223,0.730,262.109,7080.460,4316.092,142.125,161.934,1.540,0.649,0.926
111,30321.048,0,87,741.928,1350.575,2580.460,241.379,218.391,205.720,187.663,167.697,0.692,243.830,1350.575,2632.184,171.870,199.631,1.096,0.912,0.914
112,56447.354,1,94,1172.554,6132.184,4827.586,436.782,218.391,407.057,176.562,5.749,0.516,441.333,6132.184,4833.333,171.764,214.826,2.305,0.434,0.870
113,476416.988,0,136,3033.071,1316.092,1643.678,1028.736,758.621,1001.763,605.525,158.183,0.651,1049.602,1327.586,1919.540,165.735,658.804,1.654,0.604,0.924
114,43103.450,1,92,1035.101,4218.391,4775.862,367.816,275.862,407.385,134.715,147.448,0.506,397.716,4270.115,4775.862,142.633,133.982,3.024,0.331,0.904
115,15226.583,0,75,643.001,4120.690,4632.184,224.138,155.172,219.751,88.223,30.286,0.463,247.394,4132.184,4764.368,30.735,111.130,2.491,0.401,0.761
116,54564.674,0,122,1795.595,1373.563,2063.218,683.908,327.586,800.899,86.745,20.043,0.213,735.116,1385.058,2385.058,25.964,101.606,9.233,0.108,0.774
117,102721.633,0,78,1443.556,4074.713,3344.828,373.563,436.782,461.254,283.551,121.938,0.619,485.658,4103.448,3350.575,129.719,324.153,1.627,0.615,0.900
118,19157.089,1,80,587.502,5545.977,2224.138,195.402,143.678,186.975,130.453,179.099,0.697,199.501,5545.977,2258.621,168.366,139.783,1.433,0.698,0.903
119,35308.497,0,83,1046.117,1816.092,4701.150,178.161,287.356,262.699,171.132,72.139,0.405,330.197,1821.839,4982.759,58.523,178.161,1.535,0.651,0.842
120,16250.496,1,97,498.915,4534.483,3793.104,155.172,166.667,152.002,136.121,68.720,0.820,171.453,4591.954,3959.770,76.430,140.679,1.117,0.896,0.911
121,26357.512,8,139,1229.349,5051.724,477.012,373.563,149.425,388.696,86.338,168.748,0.219,376.382,5051.724,557.471,172.983,106.320,4.502,0.222,0.742
122,13905.404,2,79,517.142,4528.736,4683.908,166.667,132.184,164.386,107.703,162.524,0.653,170.874,4551.724,4683.908,132.274,123.410,1.526,0.655,0.847
123,3038.711,1,90,244.408,5017.242,4005.747,74.713,63.218,77.487,49.931,157.381,0.639,87.726,5017.242,4017.241,148.392,61.816,1.552,0.644,0.803
124,36233.322,1,86,786.510,1500.000,1109.195,218.391,235.632,226.851,203.366,62.941,0.736,249.785,1551.724,1344.828,66.975,215.196,1.115,0.896,0.907
125,27150.219,14,120,704.656,5614.943,1149.425,172.414,264.368,232.662,148.579,99.004,0.687,273.215,5660.920,1149.425,104.621,171.001,1.566,0.639,0.889
126,25465.717,0,138,753.422,2821.839,2074.713,275.862,206.897,287.122,112.927,149.395,0.564,291.805,2821.839,2126.437,147.875,120.067,2.543,0.393,0.889
127,15622.936,0,103,603.758,3264.368,3471.264,132.184,178.161,170.504,116.664,73.025,0.539,185.072,3270.115,3637.931,64.231,125.299,1.461,0.684,0.855
128,18694.677,0,91,842.010,2678.161,2545.977,137.931,229.885,219.134,108.622,80.744,0.331,241.653,2678.161,2764.368,64.654,129.840,2.017,0.496,0.781
129,14929.318,1,84,579.375,2724.138,4442.529,178.161,132.184,182.108,104.381,157.577,0.559,200.492,2724.138,4477.012,152.700,111.026,1.745,0.573,0.858
130,20081.914,0,78,699.317,1362.069,3229.885,195.402,189.655,182.605,140.024,28.150,0.516,206.017,1390.805,3419.540,67.011,166.225,1.304,0.767,0.797
131,12947.550,0,67,500.887,2149.425,4425.287,160.920,149.425,163.065,101.097,135.626,0.649,189.742,2155.172,4448.276,144.866,113.787,1.613,0.620,0.873
132,16778.968,1,84,573.219,1994.253,3568.966,166.667,166.667,153.066,139.571,21.814,0.642,185.339,2000.000,3706.897,29.745,150.681,1.097,0.912,0.843
133,13707.228,0,55,540.948,3436.782,3666.667,178.161,143.678,157.957,110.490,165.588,0.589,189.045,3436.782,3712.644,160.463,122.815,1.430,0.699,0.835
134,38215.090,0,139,896.692,2965.517,4712.644,172.414,304.598,286.362,169.914,94.671,0.597,307.243,3074.713,4712.644,97.524,172.395,1.685,0.593,0.908
135,16382.614,0,101,631.507,5821.839,4971.264,166.667,206.897,236.136,88.335,121.579,0.516,248.725,5827.586,4982.759,130.314,107.995,2.673,0.374,0.818
136,36629.675,0,156,1167.215,3787.356,1339.080,172.414,304.598,276.753,168.520,96.814,0.338,308.048,3890.805,1339.080,98.584,171.275,1.642,0.609,0.863
137,48189.988,0,104,1608.560,5103.448,3764.368,385.057,316.092,393.578,155.897,34.990,0.234,438.367,5103.448,4057.471,34.315,187.053,2.525,0.396,0.732
138,28603.516,1,70,755.394,4155.173,3477.012,258.621,183.908,256.235,142.132,14.106,0.630,259.195,4155.173,3551.724,176.186,160.567,1.803,0.555,0.860
139,9149.162,1,82,487.998,5356.322,4080.460,126.437,126.437,132.490,87.924,128.699,0.483,162.756,5356.322,4086.207,132.138,109.102,1.507,0.664,0.777
140,20709.474,0,89,653.918,6247.127,3839.081,183.908,183.908,165.209,159.604,123.020,0.609,189.568,6333.333,3839.081,104.036,169.020,1.035,0.966,0.865
141,12617.255,0,83,479.293,6229.885,2402.299,160.920,132.184,173.419,92.635,35.661,0.690,177.045,6235.632,2511.494,35.754,100.042,1.872,0.534,0.895
142,20247.061,0,142,598.997,1982.759,2551.724,137.931,218.391,206.980,124.550,107.231,0.709,223.548,2011.494,2551.724,107.969,137.931,1.662,0.602,0.903
143,15688.995,1,73,582.164,2465.517,2902.299,189.655,137.931,176.889,112.929,15.201,0.582,196.582,2465.517,3017.241,15.255,133.162,1.566,0.638,0.856
144,35638.792,0,74,1060.062,5201.150,1850.575,247.126,247.126,226.804,200.070,65.887,0.399,255.084,5201.150,2045.977,14.349,231.113,1.134,0.882,0.825
145,18925.883,0,72,615.252,1620.690,2040.230,178.161,172.414,173.044,139.255,34.888,0.628,189.742,1626.437,2155.172,35.134,159.810,1.243,0.805,0.836
146,22427.006,0,58,705.234,1701.149,2160.920,189.655,247.126,255.695,111.676,60.231,0.567,277.355,1701.149,2408.046,55.981,122.172,2.290,0.437,0.888
147,331681.877,0,86,3061.299,4620.690,4522.989,787.356,718.391,735.393,574.265,147.394,0.445,806.013,4620.690,4735.632,167.648,583.908,1.281,0.781,0.901
148,13244.815,1,104,561.147,2678.161,4270.115,183.908,103.448,188.887,89.280,11.454,0.529,193.192,2678.161,4350.575,22.751,103.448,2.116,0.473,0.842
149,27546.573,3,79,741.928,5258.621,5402.299,224.138,201.149,209.579,167.352,153.941,0.629,224.800,5258.621,5505.747,175.601,178.809,1.252,0.799,0.883
150,303507.744,0,146,3024.506,1959.770,4086.207,724.138,752.874,825.383,468.192,130.866,0.417,816.112,2160.920,4091.954,127.273,454.635,1.763,0.567,0.934
151,20478.268,0,74,642.424,1402.299,3787.356,218.391,160.920,191.398,136.228,3.932,0.624,219.597,1402.299,3885.058,173.991,153.482,1.405,0.712,0.871
152,68073.725,0,85,1496.745,3982.759,4678.161,373.563,344.828,400.572,216.376,39.576,0.382,465.056,3982.759,4982.759,39.987,245.025,1.851,0.540,0.829
153,17373.498,1,63,540.708,1954.023,3103.448,143.678,172.414,169.287,130.669,122.895,0.747,193.107,1959.770,3103.448,126.529,141.296,1.296,0.772,0.915
154,32401.904,0,83,834.460,6735.632,4091.954,155.172,293.103,291.833,141.366,97.603,0.585,294.509,6827.586,4385.058,84.401,150.123,2.064,0.484,0.881
155,28405.339,3,67,859.082,2459.770,3511.494,264.368,252.874,285.034,126.886,39.464,0.484,295.851,2465.517,3689.655,29.055,147.158,2.246,0.445,0.792
156,171654.124,0,106,1940.499,4712.644,4517.241,425.287,574.713,562.407,388.610,85.660,0.573,587.361,4850.575,4522.989,106.484,395.952,1.447,0.691,0.904
157,31444.050,0,68,859.420,2850.575,4597.701,166.667,281.609,278.994,143.501,107.646,0.535,308.691,2879.310,4597.701,114.179,166.667,1.944,0.514,0.889
158,7728.895,12,75,350.645,459.770,3459.770,114.943,103.448,107.319,91.696,8.732,0.790,118.480,459.770,3517.241,14.036,101.469,1.170,0.854,0.891
159,29297.134,0,58,819.021,7114.943,4752.874,224.138,212.644,208.019,179.321,156.786,0.549,244.506,7114.943,4844.828,156.448,208.729,1.160,0.862,0.848
