 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
24,20874.621,0,53,611.885,6454.023,2655.172,183.908,195.402,188.552,140.961,132.021,0.701,215.957,6505.747,2655.172,115.201,148.428,1.338,0.748,0.880
25,27216.278,0,69,905.636,5310.345,4810.345,229.885,212.644,226.907,152.718,140.460,0.417,244.371,5333.333,4850.575,138.814,181.717,1.486,0.673,0.801
26,18166.205,0,67,636.846,2632.184,2890.805,172.414,212.644,191.042,121.072,72.219,0.563,231.674,2695.402,3103.448,66.615,155.983,1.578,0.634,0.791
27,26852.954,0,92,1082.473,5758.621,2919.540,235.632,229.885,215.043,158.992,34.470,0.288,248.193,5764.368,3086.207,42.184,177.430,1.353,0.739,0.818
28,735434.044,0,69,4008.490,4603.448,3844.828,1218.391,810.345,1200.909,779.729,170.089,0.575,1240.634,4614.943,4022.989,166.608,810.345,1.540,0.649,0.946
29,33590.965,0,170,1123.689,4666.667,3459.770,201.149,396.552,359.886,118.841,72.588,0.334,424.277,4683.908,3844.828,65.171,144.626,3.028,0.330,0.745
30,6143.480,0,63,323.473,6436.782,4873.563,126.437,68.966,128.128,61.049,168.831,0.738,127.607,6436.782,4896.552,172.235,62.746,2.099,0.476,0.907
31,20874.621,0,81,668.779,3350.575,2666.667,183.908,195.402,180.016,147.645,124.410,0.586,203.841,3350.575,2712.644,139.574,151.647,1.219,0.820,0.860
32,27744.750,0,58,770.255,804.598,425.287,212.644,212.644,217.536,162.390,46.783,0.588,245.046,844.828,632.184,50.711,194.146,1.340,0.746,0.852
33,20280.091,0,62,750.056,4304.598,580.460,201.149,189.655,189.714,136.107,133.480,0.453,218.466,4362.069,580.460,125.362,160.971,1.394,0.717,0.783
34,52979.260,0,86,1018.607,1063.218,1844.828,281.609,298.851,275.267,245.054,5.231,0.642,301.546,1206.897,1844.828,97.667,271.549,1.123,0.890,0.867
35,20147.973,0,66,606.547,3655.173,1718.391,183.908,172.414,178.830,143.451,33.267,0.688,193.192,3655.173,1856.322,22.751,161.861,1.247,0.802,0.881
36,12749.373,0,68,450.149,6660.920,3454.023,149.425,132.184,139.348,116.492,21.158,0.791,151.183,6660.920,3505.747,171.254,121.860,1.196,0.836,0.907
37,15292.642,6,91,729.617,2609.195,2109.195,172.414,149.425,153.042,127.228,10.553,0.361,180.372,2614.943,2178.161,22.479,141.699,1.203,0.831,0.815
38,36200.292,0,63,923.286,1908.046,3126.437,310.345,229.885,322.661,142.849,25.631,0.534,313.732,1908.046,3264.368,8.427,144.288,2.259,0.443,0.878
39,24012.420,1,73,645.551,1344.828,2591.954,178.161,172.414,185.785,164.564,148.765,0.724,213.805,1373.563,2591.954,126.254,169.246,1.129,0.886,0.904
40,38776.591,1,88,1051.357,2965.517,1816.092,373.563,247.126,358.163,137.848,147.418,0.441,389.195,2965.517,1925.287,163.706,164.013,2.598,0.385,0.817
41,23616.067,0,90,704.656,5442.529,1327.586,178.161,235.632,243.240,123.618,126.951,0.598,264.742,5471.265,1327.586,117.121,143.723,1.968,0.508,0.860
42,71706.966,0,130,1322.219,143.678,3580.460,362.069,321.839,377.815,241.653,49.632,0.515,405.121,143.678,3804.598,31.661,293.327,1.563,0.640,0.819
43,11494.253,1,57,452.121,2103.448,3597.701,120.690,155.172,155.170,94.316,53.837,0.707,167.556,2132.184,3752.874,67.834,108.392,1.645,0.608,0.865
44,15358.701,0,126,711.389,804.598,2867.816,172.414,172.414,184.407,106.044,136.026,0.381,211.944,804.598,2885.058,139.399,122.692,1.739,0.575,0.755
45,19718.590,2,111,790.694,1666.667,3839.081,155.172,195.402,175.763,142.843,100.280,0.396,207.216,1718.391,3839.081,109.440,155.172,1.230,0.813,0.851
46,26093.276,1,88,808.104,4235.632,4367.816,224.138,172.414,218.549,152.016,171.055,0.502,250.380,4247.127,4373.563,148.134,172.414,1.438,0.696,0.855
47,24012.420,0,85,778.383,6712.644,2942.529,264.368,149.425,256.452,119.218,169.557,0.498,264.618,6712.644,3017.241,177.510,125.358,2.151,0.465,0.881
48,14532.964,0,96,641.029,3827.586,1166.667,183.908,143.678,163.058,113.481,162.802,0.444,197.922,3827.586,1178.161,154.179,138.170,1.437,0.696,0.787
49,13839.345,0,83,523.298,2137.931,3522.989,120.690,201.149,170.811,103.160,100.484,0.635,202.459,2178.161,3522.989,96.520,117.915,1.656,0.604,0.856
50,16679.879,0,50,544.075,2350.575,5442.529,172.414,137.931,171.275,123.996,22.575,0.708,190.351,2356.322,5568.966,28.887,137.011,1.381,0.724,0.890
