 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,31245.873,1,87,771.650,3011.494,3988.506,229.885,212.644,234.170,169.891,143.717,0.659,251.892,3017.241,4028.736,145.222,188.173,1.378,0.726,0.862
19,40196.858,0,95,1270.804,1666.667,2873.563,316.092,454.023,504.253,101.497,123.564,0.313,514.199,1695.402,2873.563,117.997,110.384,4.968,0.201,0.829
20,77255.916,1,84,1257.436,1833.333,3022.989,327.586,344.828,335.924,292.820,32.586,0.614,382.993,1954.023,3367.816,64.204,325.120,1.147,0.872,0.847
21,38545.384,0,146,1481.644,4994.253,2867.816,264.368,287.356,282.359,173.812,49.232,0.221,326.728,4994.253,3086.207,39.289,215.415,1.625,0.616,0.745
22,20412.209,0,75,1036.257,1775.862,1373.563,178.161,304.598,285.639,90.988,109.606,0.239,308.048,1821.839,1373.563,98.584,122.235,3.139,0.319,0.652
23,208647.124,0,111,2508.041,4775.862,2166.667,609.195,557.471,654.182,406.092,145.088,0.417,684.367,4775.862,2310.345,150.852,451.131,1.611,0.621,0.898
24,37257.235,1,75,1065.161,1649.425,4614.943,408.046,235.632,446.725,106.189,22.430,0.413,441.670,1649.425,4850.575,32.242,111.551,4.207,0.238,0.877
25,21568.240,0,62,698.501,2701.149,3522.989,126.437,270.115,252.937,108.571,92.614,0.556,270.359,2747.127,3522.989,92.437,124.973,2.330,0.429,0.854
26,18727.706,5,88,797.427,2252.874,3747.127,172.414,201.149,168.360,141.630,107.107,0.370,202.459,2304.598,3948.276,83.480,161.804,1.189,0.841,0.803
27,108204.524,0,94,1519.494,5729.885,2747.127,448.276,356.322,429.751,320.582,170.515,0.589,464.238,5729.885,2833.333,164.932,354.943,1.341,0.746,0.927
28,38578.414,0,74,1066.077,4126.437,3798.851,448.276,109.195,480.693,102.185,0.028,0.427,451.250,4126.437,3873.563,6.582,107.397,4.704,0.213,0.898
29,20742.503,0,104,693.740,2724.138,2166.667,143.678,201.149,198.074,133.335,87.529,0.542,216.645,2752.874,2166.667,111.801,143.491,1.486,0.673,0.870
30,19553.443,10,84,592.263,1074.713,994.253,155.172,178.161,181.119,137.458,79.823,0.700,185.517,1149.425,994.253,106.189,149.663,1.318,0.759,0.883
31,48982.695,0,69,994.224,1919.540,2298.851,235.632,304.598,296.090,210.634,108.199,0.623,315.045,2068.966,2298.851,104.797,213.338,1.406,0.711,0.937
32,50667.198,0,71,1019.762,5977.012,827.586,201.149,367.816,372.762,173.064,83.055,0.612,376.557,6028.736,1189.655,74.055,191.654,2.154,0.464,0.878
33,25564.805,2,87,908.425,5316.092,1977.012,241.379,275.862,327.857,99.281,54.360,0.389,354.137,5321.839,2247.126,48.289,116.639,3.302,0.303,0.816
34,46505.485,0,59,981.335,5655.173,4557.471,258.621,270.115,293.087,202.031,135.733,0.607,330.397,5655.173,4568.966,130.061,219.842,1.451,0.689,0.913
35,18529.529,0,78,632.662,2005.747,3896.552,114.943,241.379,246.733,95.620,80.012,0.582,251.038,2040.230,4137.931,74.055,97.740,2.580,0.388,0.890
36,16977.144,0,60,670.173,2241.379,2402.299,155.172,183.908,167.339,129.174,113.872,0.475,188.520,2241.379,2442.529,142.431,150.035,1.295,0.772,0.782
37,24012.420,1,99,651.946,4706.897,1902.299,195.402,183.908,187.113,163.396,156.278,0.710,202.132,4706.897,1977.012,165.174,180.436,1.145,0.873,0.893
38,514764.195,0,105,3173.115,1143.678,1500.000,965.517,1022.989,1120.324,585.026,127.129,0.642,1082.491,1155.172,1747.126,151.802,567.633,1.915,0.522,0.949
39,38776.591,0,72,910.637,2988.506,1304.598,224.138,304.598,277.936,177.638,105.664,0.588,314.836,3011.494,1316.092,111.413,202.863,1.565,0.639,0.842
40,31444.050,0,59,1227.376,4936.782,4477.012,402.299,316.092,493.450,81.134,146.716,0.262,480.633,4965.517,4477.012,138.879,104.752,6.082,0.164,0.726
41,182025.376,0,94,1987.631,5011.494,2517.241,494.253,655.172,655.313,353.666,116.157,0.579,743.070,5051.724,2517.241,118.151,405.796,1.853,0.540,0.920
42,24012.420,0,94,953.825,1885.058,4218.391,270.115,229.885,289.990,105.430,143.857,0.332,310.558,1913.793,4229.885,141.009,136.399,2.751,0.364,0.719
43,24772.098,0,52,664.835,229.885,4885.058,212.644,218.391,252.969,124.682,131.884,0.704,251.892,229.885,4936.782,145.222,125.713,2.029,0.493,0.912
44,14532.964,1,107,588.897,2545.977,2862.069,155.172,149.425,144.708,127.871,161.304,0.527,167.063,2551.724,2885.058,153.435,146.160,1.132,0.884,0.823
45,26390.542,0,66,731.589,5385.058,2827.586,178.161,235.632,213.427,157.438,61.647,0.620,250.907,5402.299,3063.218,69.905,178.161,1.356,0.738,0.881
46,136741.981,0,117,1664.736,2229.885,4580.460,310.345,591.954,565.544,307.855,86.630,0.620,596.290,2247.126,5166.667,79.448,310.345,1.837,0.544,0.937
47,41385.918,1,94,903.664,6293.104,3448.276,281.609,241.379,252.455,208.727,16.180,0.637,288.618,6293.104,3557.471,167.347,215.815,1.209,0.827,0.898
48,27282.337,0,99,910.975,5724.138,4339.081,229.885,155.172,232.699,149.278,20.429,0.413,261.415,5735.632,4488.506,33.341,155.172,1.559,0.642,0.902
49,38182.060,0,85,864.998,5063.219,4229.885,235.632,281.609,282.912,171.838,51.025,0.641,323.119,5074.713,4511.494,51.499,188.399,1.646,0.607,0.883
