 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,72070.290,0,98,1273.114,5218.391,2775.862,321.839,425.287,469.020,195.648,57.232,0.559,458.367,5241.379,3172.414,59.899,209.820,2.397,0.417,0.894
2,32203.727,0,78,760.733,6471.265,2913.793,212.644,252.874,262.704,156.081,118.678,0.699,264.929,6482.759,2931.035,139.399,154.270,1.683,0.594,0.921
3,20808.562,0,89,623.380,2494.253,4505.747,229.885,160.920,236.586,111.986,150.945,0.673,247.594,2494.253,4534.483,158.199,119.455,2.113,0.473,0.895
4,25465.717,0,60,710.572,1982.759,5166.667,183.908,229.885,203.841,159.065,98.498,0.634,247.594,2068.966,5166.667,111.801,177.810,1.281,0.780,0.876
5,32236.757,0,97,930.019,3965.517,3459.770,327.586,195.402,276.511,148.439,9.590,0.468,330.797,3965.517,3603.448,7.989,193.945,1.863,0.537,0.756
6,11263.047,0,64,443.993,4528.736,3488.506,126.437,149.425,154.108,93.055,117.744,0.718,158.958,4534.483,3505.747,130.601,95.390,1.656,0.604,0.877
7,34185.495,1,75,757.705,1402.299,4908.046,258.621,160.920,272.489,159.736,2.871,0.748,285.396,1402.299,5045.977,25.017,157.081,1.706,0.586,0.940
8,31576.168,0,58,741.111,6752.874,3563.218,195.402,241.379,240.182,167.390,112.025,0.722,264.929,6798.851,3563.218,114.341,174.493,1.435,0.697,0.918
9,23516.978,0,73,646.368,5666.667,2097.701,155.172,206.897,204.109,146.700,87.084,0.707,211.944,5729.885,2304.598,77.471,153.067,1.391,0.719,0.915
10,13608.139,1,71,533.398,4505.747,557.471,137.931,155.172,151.674,114.235,115.004,0.601,169.711,4534.483,557.471,118.301,122.792,1.328,0.753,0.826
11,40428.064,1,74,979.124,3919.540,1701.149,379.310,155.172,366.209,140.561,3.191,0.530,382.087,3919.540,1741.379,173.089,147.636,2.605,0.384,0.883
12,17670.763,1,86,617.802,3189.655,2568.966,132.184,229.885,251.804,89.352,73.640,0.582,245.517,3195.402,2798.851,69.444,103.426,2.818,0.355,0.869
13,29165.017,0,88,874.520,6528.736,3597.701,333.333,160.920,330.467,112.369,163.351,0.479,345.784,6528.736,3637.931,164.578,126.363,2.941,0.340,0.855
14,56744.619,0,74,1167.455,3103.448,5396.552,275.862,431.034,439.921,164.233,68.254,0.523,434.849,3218.391,5827.586,82.405,172.906,2.679,0.373,0.868
15,23483.949,0,91,721.728,2977.012,1982.759,201.149,270.115,283.500,105.470,127.102,0.567,293.554,2994.253,1982.759,113.051,120.034,2.688,0.372,0.873
16,43136.480,0,108,827.149,2172.414,4091.954,224.138,298.851,287.787,190.847,64.785,0.792,302.367,2241.379,4390.805,81.254,192.044,1.508,0.663,0.939
17,15688.995,1,68,799.977,3040.230,2678.161,120.690,281.609,241.116,82.847,91.344,0.308,282.546,3137.931,2959.770,85.333,118.565,2.910,0.344,0.601
