 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,28603.516,0,185,886.015,4390.805,4132.184,183.908,241.379,229.850,158.447,54.843,0.458,283.945,4402.299,4373.563,54.058,178.809,1.451,0.689,0.869
2,14433.876,8,100,536.764,6655.173,1942.529,195.402,132.184,210.138,87.456,28.541,0.630,218.466,6655.173,2051.724,26.565,96.612,2.403,0.416,0.870
3,25862.070,0,108,707.206,1471.264,4017.241,143.678,252.874,253.752,129.767,90.208,0.650,260.656,1488.506,4270.115,75.964,143.481,1.955,0.511,0.893
4,12782.403,0,87,458.277,5436.782,3011.494,132.184,149.425,131.482,123.781,68.946,0.765,153.352,5482.759,3160.920,77.005,129.121,1.062,0.941,0.887
5,50303.874,1,93,925.836,6068.966,2741.379,241.379,293.103,286.281,223.727,79.168,0.737,318.797,6086.207,3028.736,62.049,238.964,1.280,0.781,0.924
6,67776.460,1,124,1131.577,3206.897,2304.598,367.816,270.115,363.000,237.729,18.751,0.665,387.452,3206.897,2534.483,32.276,250.515,1.527,0.655,0.911
7,57140.973,5,91,1189.288,6402.299,2747.127,310.345,316.092,336.190,216.408,134.191,0.508,358.448,6425.288,2747.127,138.900,234.361,1.554,0.644,0.870
8,90698.908,0,148,1530.171,5178.161,1396.552,442.529,304.598,435.472,265.187,10.731,0.487,463.526,5183.908,1603.448,19.558,282.593,1.642,0.609,0.908
9,76727.445,0,72,1419.750,6465.517,2729.885,413.793,293.103,399.409,244.592,21.303,0.478,479.050,6465.517,2971.264,30.256,261.550,1.633,0.612,0.868
10,20478.268,0,90,684.217,2183.908,2977.012,264.368,137.931,236.197,110.390,173.157,0.550,264.618,2183.908,3063.218,177.510,122.066,2.140,0.467,0.832
11,178788.488,0,210,2572.583,3235.632,2195.402,666.667,454.023,600.415,379.139,171.584,0.339,692.547,3235.632,2287.356,162.618,436.228,1.584,0.631,0.821
12,58263.974,1,120,1269.170,5275.862,3017.241,316.092,304.598,284.235,260.995,175.643,0.455,339.519,5379.310,3321.839,56.041,299.925,1.089,0.918,0.885
13,27282.337,1,109,692.345,3304.598,3793.104,241.379,160.920,236.107,147.124,166.892,0.715,249.521,3304.598,3804.598,165.324,149.173,1.605,0.623,0.929
14,36728.764,0,99,834.460,1839.081,2201.149,270.115,206.897,272.959,171.324,26.808,0.663,290.841,1839.081,2362.069,29.604,186.922,1.593,0.628,0.904
15,26819.925,0,101,910.975,3574.713,1229.885,206.897,247.126,234.137,145.847,123.609,0.406,260.403,3655.173,1229.885,112.036,177.283,1.605,0.623,0.810
16,23384.860,24,87,630.930,482.759,1270.115,212.644,160.920,200.754,148.314,3.002,0.738,215.421,482.759,1379.310,9.211,159.216,1.354,0.739,0.901
17,25597.835,0,98,711.389,1120.690,2281.609,229.885,189.655,214.016,152.289,19.220,0.636,245.988,1155.172,2442.529,37.405,181.442,1.405,0.712,0.848
18,84225.133,0,154,1459.811,1413.793,2166.667,471.264,247.126,461.579,232.330,179.565,0.497,472.978,1413.793,2304.598,4.879,243.131,1.987,0.503,0.870
19,13310.874,1,87,562.542,5028.736,3787.356,172.414,149.425,191.802,88.361,31.168,0.529,199.501,5063.219,3936.782,48.504,113.259,2.171,0.461,0.819
20,7002.246,1,69,322.895,1063.218,2597.701,97.701,109.195,99.188,89.885,87.283,0.844,112.913,1103.448,2597.701,104.744,94.426,1.104,0.906,0.885
