 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,16415.644,0,72,656.468,741.379,1896.552,270.115,120.690,273.872,76.317,20.702,0.479,291.352,741.379,2005.747,22.011,84.773,3.589,0.279,0.892
2,23814.243,2,71,606.307,229.885,5247.127,172.414,172.414,187.180,161.990,135.394,0.814,203.841,252.874,5252.874,130.426,171.451,1.156,0.865,0.940
3,11890.607,0,92,612.463,4954.023,4574.713,114.943,201.149,204.457,74.048,66.468,0.398,226.192,4965.517,4775.862,62.784,95.950,2.761,0.362,0.773
4,282765.241,0,79,2643.183,6057.471,178.161,494.253,867.816,831.688,432.888,104.160,0.509,896.294,6206.897,178.161,104.482,492.004,1.921,0.520,0.905
5,15755.054,1,95,525.270,6195.402,3522.989,166.667,149.425,158.432,126.616,161.503,0.718,180.372,6195.402,3545.977,157.521,141.404,1.251,0.799,0.874
6,27876.868,1,140,737.167,4390.805,3212.644,224.138,224.138,196.770,180.383,107.629,0.645,227.720,4454.023,3212.644,100.176,201.238,1.091,0.917,0.870
7,91095.261,0,73,1498.238,1597.701,2189.655,270.115,563.218,548.950,211.287,86.644,0.510,569.778,1660.920,2189.655,98.702,251.172,2.598,0.385,0.845
8,60939.361,4,103,1079.684,6183.908,3304.598,333.333,333.333,395.201,196.332,129.863,0.657,418.752,6224.138,3316.092,133.332,208.304,2.013,0.497,0.904
9,73655.705,14,99,1194.049,5988.506,2252.874,310.345,385.057,363.218,258.196,73.116,0.649,388.516,6080.460,2252.874,97.651,288.754,1.407,0.711,0.895
10,216607.224,0,97,2318.076,5316.092,2488.506,511.494,735.632,705.033,391.177,80.979,0.507,743.692,5563.219,2488.506,98.443,441.236,1.802,0.555,0.817
11,87263.844,0,137,2720.515,2396.552,1787.356,609.195,408.046,610.729,181.926,33.137,0.148,663.513,2402.299,2143.678,24.567,238.949,3.357,0.298,0.708
12,21799.446,0,93,643.001,637.931,2316.092,160.920,212.644,200.359,138.531,80.067,0.663,221.842,678.161,2528.736,73.443,159.981,1.446,0.691,0.886
13,224501.266,0,137,2128.013,1413.793,4574.713,551.724,701.149,731.333,390.853,59.654,0.623,736.911,1454.023,5235.632,48.478,403.561,1.871,0.534,0.931
14,30783.460,1,98,1091.756,4724.138,4666.667,373.563,155.172,363.082,107.950,172.381,0.325,379.876,4724.138,4695.402,169.540,136.304,3.363,0.297,0.768
15,23417.890,12,117,646.368,2390.805,4563.219,206.897,160.920,206.172,144.620,6.235,0.704,208.249,2396.552,4603.448,152.021,159.543,1.426,0.701,0.869
16,21931.564,0,105,951.613,6385.058,2500.000,149.425,287.356,310.929,89.809,108.142,0.304,304.164,6402.299,2500.000,112.203,101.834,3.462,0.289,0.829
