 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,21006.739,1,105,600.391,5419.540,3086.207,178.161,172.414,171.003,156.410,146.893,0.732,189.742,5471.265,3086.207,125.134,160.280,1.093,0.915,0.900
2,66917.694,22,77,1214.488,4626.437,4097.701,327.586,385.057,418.087,203.791,55.572,0.570,422.717,4643.678,4459.770,43.898,223.065,2.052,0.487,0.882
3,22658.212,0,60,630.690,6425.288,3586.207,183.908,183.908,198.413,145.400,46.854,0.716,223.843,6436.782,3747.127,41.878,159.025,1.365,0.733,0.900
4,49973.579,8,96,1054.484,3402.299,1655.172,235.632,379.310,370.821,171.588,72.720,0.565,394.715,3425.287,2034.483,73.940,198.132,2.161,0.463,0.885
5,109360.555,0,120,1385.268,1137.931,3804.598,379.310,390.805,420.427,331.192,50.711,0.716,465.056,1166.667,4172.414,50.013,343.599,1.269,0.788,0.941
6,15556.878,0,85,694.317,3758.621,3195.402,195.402,126.437,183.171,108.138,13.944,0.406,232.741,3758.621,3321.839,32.905,125.514,1.694,0.590,0.782
7,459472.873,0,179,3770.337,1402.299,3735.632,706.897,1034.483,1020.242,573.412,68.362,0.406,1060.045,1586.207,4706.897,60.795,639.292,1.779,0.562,0.909
8,38974.767,0,229,884.859,5229.885,5068.966,304.598,235.632,313.139,158.473,148.496,0.626,320.193,5229.885,5143.678,158.962,165.590,1.976,0.506,0.916
9,5879.245,0,76,419.610,5649.425,3850.575,80.460,132.184,111.859,66.921,89.804,0.420,135.271,5655.173,3982.759,77.735,80.460,1.672,0.598,0.784
10,41749.242,1,86,1265.803,5948.276,2356.322,293.103,218.391,263.965,201.378,165.209,0.327,302.476,5948.276,2459.770,14.300,215.341,1.311,0.763,0.860
11,25102.393,1,100,1093.390,4563.219,1333.333,275.862,189.655,239.377,133.519,19.642,0.264,284.352,4563.219,1505.747,14.036,165.782,1.793,0.558,0.735
12,25928.129,1,99,890.198,3195.402,2747.127,160.920,281.609,272.432,121.178,76.005,0.411,285.338,3241.379,3028.736,80.727,135.381,2.248,0.445,0.835
13,114050.739,0,167,2071.358,4362.069,1224.138,471.264,425.287,442.109,328.457,22.476,0.334,492.848,4488.506,1643.678,58.349,334.268,1.346,0.743,0.873
14,73292.380,0,78,1479.334,2034.483,1902.299,465.517,448.276,616.491,151.371,134.850,0.421,626.674,2034.483,1931.035,137.974,156.818,4.073,0.246,0.899
15,35506.674,0,65,831.332,1160.920,2678.161,241.379,247.126,235.148,192.256,128.276,0.646,256.569,1264.368,2678.161,105.593,202.488,1.223,0.818,0.889
