 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,22790.330,1,104,638.240,5057.471,2017.241,206.897,166.667,202.563,143.252,162.745,0.703,210.772,5057.471,2114.943,11.004,140.621,1.414,0.707,0.921
2,18397.411,0,67,590.869,4902.299,4436.782,206.897,143.678,190.306,123.087,175.321,0.662,218.088,4902.299,4448.276,161.565,143.232,1.546,0.647,0.869
3,9380.368,1,59,417.638,1448.276,4316.092,137.931,120.690,120.855,98.825,2.715,0.676,142.176,1448.276,4385.058,14.036,113.138,1.223,0.818,0.833
4,79171.625,0,77,1257.915,2310.345,1063.218,425.287,373.563,490.434,205.541,139.071,0.629,484.023,2316.092,1109.195,150.086,215.383,2.386,0.419,0.921
5,32864.317,0,98,1003.985,4637.931,1247.126,212.644,247.126,238.517,175.435,57.353,0.410,267.905,4672.414,1488.506,54.605,202.918,1.360,0.736,0.853
6,9578.545,1,67,430.527,4500.000,3545.977,132.184,137.931,163.611,74.541,137.830,0.649,167.852,4517.241,3545.977,128.047,80.849,2.195,0.456,0.859
7,12419.078,16,73,437.260,1942.529,4810.345,137.931,137.931,148.881,106.209,133.445,0.816,155.279,1954.023,4821.839,128.991,112.248,1.402,0.713,0.894
8,31146.784,0,98,1055.301,2459.770,2770.115,178.161,321.839,312.421,126.936,74.809,0.351,329.195,2494.253,3091.954,73.780,144.927,2.461,0.406,0.796
9,84390.280,1,68,1948.288,752.874,3408.046,471.264,373.563,378.561,283.836,172.962,0.279,480.152,752.874,3683.908,11.041,364.095,1.334,0.750,0.710
10,42376.802,5,90,1089.784,1551.724,2655.172,293.103,258.621,286.674,188.213,41.100,0.448,309.492,1557.471,2890.805,21.801,243.830,1.523,0.657,0.797
11,21138.857,0,94,977.391,3287.356,3505.747,178.161,212.644,193.769,138.902,117.036,0.278,216.416,3367.816,3505.747,100.713,158.600,1.395,0.717,0.798
12,236590.050,0,88,2293.553,1563.218,1816.092,482.759,712.644,699.390,430.712,76.782,0.565,794.435,1632.184,2528.736,58.610,405.621,1.624,0.616,0.901
13,153058.536,0,153,2427.779,1965.517,3344.828,281.609,752.874,778.334,250.381,94.824,0.326,758.468,1988.506,3344.828,96.963,280.382,3.109,0.322,0.832
14,21370.063,0,100,607.941,3936.782,2488.506,206.897,166.667,204.419,133.105,33.807,0.727,221.991,3936.782,2586.207,21.251,142.234,1.536,0.651,0.909
15,24375.744,1,65,1006.774,1666.667,2344.828,264.368,252.874,245.370,126.487,139.710,0.302,312.677,1672.414,2344.828,126.027,150.750,1.940,0.515,0.728
16,20775.533,3,100,769.100,6580.460,3166.667,189.655,201.149,182.643,144.830,126.796,0.441,214.576,6666.667,3166.667,110.376,146.492,1.261,0.793,0.821
17,10998.811,0,57,448.754,6195.402,2040.230,137.931,126.437,126.326,110.857,178.464,0.686,139.834,6195.402,2137.931,9.462,120.349,1.140,0.878,0.880
18,13806.316,1,68,545.469,2672.414,2183.908,132.184,143.678,144.504,121.649,156.477,0.583,178.809,2678.161,2183.908,135.000,132.184,1.188,0.842,0.849
19,26720.836,1,100,998.985,1304.598,2936.782,281.609,126.437,281.001,121.074,0.776,0.336,284.468,1304.598,3034.483,8.130,126.437,2.321,0.431,0.880
20,29098.958,0,89,747.844,5919.540,3454.023,212.644,229.885,251.553,147.285,47.442,0.654,281.140,5931.035,3672.414,49.145,160.853,1.708,0.586,0.874
21,22195.800,0,59,665.173,5689.655,3293.104,137.931,229.885,211.743,133.467,86.004,0.630,238.419,5689.655,3522.989,74.624,137.931,1.586,0.630,0.882
22,49180.872,0,57,936.753,1913.793,2413.793,287.356,264.368,278.599,224.764,163.646,0.704,293.047,1913.793,2591.954,11.310,247.236,1.240,0.807,0.906
23,41485.007,0,71,864.420,2281.609,2086.207,264.368,235.632,234.116,225.617,137.361,0.698,269.380,2281.609,2247.126,11.070,235.632,1.038,0.964,0.903
24,34680.937,0,75,989.124,4706.897,2155.172,258.621,247.126,244.678,180.470,26.554,0.445,270.176,4747.127,2402.299,60.709,215.383,1.356,0.738,0.812
25,28669.575,0,89,1157.355,5741.379,810.345,218.391,224.138,207.964,175.527,120.827,0.269,264.929,5781.609,1011.494,49.399,214.054,1.185,0.844,0.738
26,29726.518,0,152,773.891,689.655,2160.920,195.402,287.356,286.039,132.321,62.228,0.624,308.423,735.632,2448.276,63.435,150.375,2.162,0.463,0.843
27,297463.352,0,90,2669.199,2149.425,2275.862,701.149,706.897,651.752,581.114,139.041,0.525,721.694,2160.920,2517.241,162.864,568.649,1.122,0.892,0.931
28,30486.195,1,69,760.155,4982.759,3913.793,201.149,252.874,217.666,178.329,78.431,0.663,256.054,5000.000,4166.667,80.961,197.625,1.221,0.819,0.921
29,11560.312,14,66,445.388,6965.517,2551.724,103.448,149.425,145.339,101.274,82.999,0.732,153.352,6988.506,2701.149,77.005,103.448,1.435,0.697,0.914
30,14929.318,1,48,563.936,1747.126,2057.471,155.172,183.908,184.029,103.291,50.577,0.590,211.006,1758.621,2241.379,60.642,113.787,1.782,0.561,0.856
31,16118.378,15,78,546.286,5689.655,3695.402,172.414,155.172,150.232,136.606,29.421,0.679,177.511,5747.127,3850.575,60.945,137.844,1.100,0.909,0.859
32,18331.352,1,97,631.507,4224.138,3862.069,201.149,149.425,191.817,121.680,12.817,0.578,204.084,4224.138,3931.035,170.272,138.840,1.576,0.634,0.875
33,34548.819,1,121,1105.222,2298.851,1701.149,155.172,379.310,365.628,120.310,93.833,0.355,382.821,2356.322,2080.460,82.235,128.587,3.039,0.329,0.824
34,32269.786,1,109,780.355,3574.713,2270.115,195.402,241.379,247.788,165.816,113.283,0.666,252.481,3597.701,2298.851,131.309,170.311,1.494,0.669,0.913
35,13244.815,1,53,498.676,2442.529,4109.196,120.690,155.172,169.710,99.368,69.340,0.669,188.520,2442.529,4264.368,52.431,107.342,1.708,0.586,0.914
36,26192.365,1,88,768.283,4350.575,1862.069,241.379,160.920,226.662,147.131,179.038,0.558,252.678,4350.575,1908.046,162.801,159.325,1.541,0.649,0.865
37,28141.103,1,72,799.977,2264.368,4120.690,247.126,166.667,235.923,151.873,170.488,0.553,261.731,2264.368,4149.425,160.769,166.667,1.553,0.644,0.869
38,28240.192,0,84,1352.658,4367.816,3103.448,189.655,356.322,388.501,92.552,112.723,0.194,395.885,4373.563,3109.195,117.681,105.322,4.198,0.238,0.802
39,204022.999,0,107,2208.612,5166.667,2132.184,735.632,632.184,809.624,320.853,143.043,0.526,794.788,5166.667,2327.586,155.659,335.114,2.523,0.396,0.898
40,23748.185,1,76,737.167,3839.081,4402.299,206.897,206.897,184.075,164.265,145.405,0.549,219.973,3862.069,4402.299,109.855,170.681,1.121,0.892,0.848
41,29065.928,0,88,919.680,1022.989,2959.770,344.828,189.655,371.531,99.609,163.307,0.432,349.584,1022.989,3017.241,170.538,121.768,3.730,0.268,0.808
42,50964.463,0,173,926.364,2344.828,3356.322,344.828,229.885,359.464,180.519,154.038,0.746,367.277,2344.828,3402.299,159.864,200.475,1.991,0.502,0.894
43,33359.759,2,79,858.843,6574.713,2873.563,247.126,224.138,268.615,158.126,38.891,0.568,309.812,6586.207,3097.701,40.486,199.332,1.699,0.589,0.828
44,21931.564,0,84,620.591,4913.793,2201.149,206.897,172.414,200.285,139.422,21.130,0.716,224.800,4931.035,2373.563,32.471,144.169,1.437,0.696,0.898
45,18265.294,0,77,737.744,3660.920,1459.770,149.425,229.885,239.454,97.121,66.545,0.422,252.351,3666.667,1689.655,59.931,106.065,2.466,0.406,0.836
46,14599.023,4,87,561.147,741.379,3155.172,166.667,137.931,166.375,111.724,165.020,0.583,180.372,741.379,3172.414,157.521,132.174,1.489,0.672,0.868
47,51889.288,1,75,1261.042,6500.000,2695.402,344.828,293.103,350.730,188.371,38.284,0.410,411.271,6500.000,2942.529,33.024,219.447,1.862,0.537,0.801
48,13905.404,0,94,614.674,1442.529,2574.713,155.172,149.425,146.610,120.762,44.489,0.462,173.750,1454.023,2689.655,34.216,136.936,1.214,0.824,0.806
49,28537.457,1,119,1052.512,2454.023,3442.529,258.621,166.667,249.921,145.386,168.888,0.324,278.543,2454.023,3448.276,158.199,162.725,1.719,0.582,0.832
50,24342.715,0,71,852.926,1655.172,4281.609,229.885,183.908,209.206,148.151,13.274,0.420,238.419,1655.172,4362.069,164.624,164.380,1.412,0.708,0.840
51,45613.690,0,96,1107.194,3879.310,321.839,189.655,362.069,346.225,167.744,79.739,0.468,372.190,3971.264,683.908,76.608,177.450,2.064,0.484,0.857
