 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,25168.452,1,101,947.092,3471.264,3798.851,183.908,241.379,226.360,141.569,121.063,0.353,274.181,3500.000,3798.851,123.024,164.166,1.599,0.625,0.788
23,17571.675,1,67,628.957,5218.391,3252.874,155.172,172.414,170.028,131.584,58.683,0.558,188.257,5241.379,3419.540,58.736,145.529,1.292,0.774,0.869
24,18892.853,0,67,574.614,2120.690,1522.989,189.655,160.920,177.400,135.599,24.096,0.719,199.252,2120.690,1666.667,33.232,158.489,1.308,0.764,0.915
25,63251.423,0,75,1240.026,4160.920,1591.954,264.368,413.793,370.086,217.610,102.978,0.517,414.790,4293.104,1591.954,93.972,231.173,1.701,0.588,0.909
26,41551.066,1,68,896.114,6666.667,1660.920,287.356,201.149,296.084,178.681,4.562,0.650,303.511,6666.667,1821.839,18.778,194.116,1.657,0.603,0.902
27,22592.153,10,86,655.313,4994.253,2436.782,189.655,183.908,193.102,148.964,138.104,0.661,216.034,4994.253,2454.023,151.390,159.411,1.296,0.771,0.898
28,12881.491,0,72,489.970,4764.368,1965.517,143.678,132.184,152.645,107.447,140.928,0.674,177.045,4764.368,1971.264,144.246,128.209,1.421,0.704,0.870
29,13409.962,1,104,602.602,5080.460,3913.793,155.172,183.908,209.609,81.457,124.937,0.464,207.216,5097.701,3913.793,123.690,90.129,2.573,0.389,0.834
30,16547.761,1,70,588.897,2770.115,4281.609,218.391,137.931,216.658,97.246,161.605,0.600,227.357,2770.115,4321.839,163.856,113.153,2.228,0.449,0.859
31,14334.787,1,81,545.469,2109.195,3965.517,137.931,172.414,190.027,96.047,118.139,0.605,199.501,2114.943,3965.517,131.496,102.130,1.978,0.505,0.886
32,24111.509,0,74,723.700,4597.701,3896.552,218.391,183.908,212.518,144.457,155.405,0.579,221.842,4597.701,3971.264,163.443,158.007,1.471,0.680,0.886
33,14301.758,1,96,528.059,5660.920,1971.264,143.678,166.667,145.281,125.341,72.552,0.645,172.892,5712.644,2137.931,74.578,130.229,1.159,0.863,0.855
34,48421.194,0,80,952.191,6333.333,4241.379,258.621,281.609,304.350,202.569,126.686,0.671,327.637,6333.333,4270.115,142.125,220.925,1.502,0.666,0.921
35,19024.971,0,64,565.091,2971.264,1201.149,201.149,132.184,201.407,120.270,166.863,0.749,209.199,2977.012,1224.138,159.075,130.176,1.675,0.597,0.911
36,29131.987,0,54,745.295,1137.931,1402.299,201.149,247.126,216.613,171.236,112.244,0.659,250.380,1218.391,1402.299,99.246,167.106,1.265,0.791,0.888
37,277744.762,0,95,2609.038,3632.184,3643.678,724.138,557.471,719.256,491.668,25.012,0.513,780.467,3712.644,4178.161,36.617,524.564,1.463,0.684,0.917
38,25201.481,8,65,731.828,758.621,2488.506,247.126,212.644,292.103,109.850,38.027,0.591,293.047,764.368,2689.655,41.820,116.319,2.659,0.376,0.872
39,38545.384,0,91,1017.452,3344.828,1109.195,304.598,235.632,302.997,161.974,154.752,0.468,311.089,3344.828,1195.402,168.275,195.267,1.871,0.535,0.847
40,37785.707,4,89,1236.082,4678.161,3183.908,344.828,241.379,372.810,129.048,26.435,0.311,373.563,4695.402,3425.287,36.870,142.990,2.889,0.346,0.803
41,76364.121,1,119,1573.260,4821.839,3712.644,275.862,408.046,379.911,255.928,97.717,0.388,410.628,4896.552,3712.644,96.429,275.015,1.484,0.674,0.866
42,10470.340,1,89,459.671,4798.851,3091.954,137.931,126.437,125.288,106.405,23.160,0.623,141.944,4810.345,3114.943,148.241,118.162,1.177,0.849,0.811
43,15722.025,0,87,733.223,1287.356,2775.862,166.667,258.621,238.248,84.021,60.026,0.367,275.443,1327.586,3034.483,66.644,96.591,2.836,0.353,0.746
44,18562.559,0,64,578.797,5971.265,3810.345,166.667,201.149,219.483,107.683,55.075,0.696,219.973,6000.000,4000.000,56.725,113.944,2.038,0.491,0.892
45,25663.893,5,97,804.738,2373.563,2948.276,275.862,206.897,311.653,104.848,27.689,0.498,305.464,2379.310,3149.425,41.186,115.086,2.972,0.336,0.826
46,45415.513,13,112,898.086,3994.253,4051.724,310.345,206.897,293.114,197.278,179.940,0.708,312.255,3994.253,4120.690,6.340,205.979,1.486,0.673,0.926
47,228497.831,0,89,3098.093,1201.149,2954.023,637.931,632.184,582.711,499.274,57.871,0.299,657.412,1275.862,3517.241,31.050,532.362,1.167,0.857,0.816
48,16217.467,1,77,816.471,3126.437,2051.724,183.908,149.425,175.222,117.843,21.599,0.306,201.149,3132.184,2183.908,36.870,134.590,1.487,0.673,0.802
49,21535.210,0,68,576.586,885.057,3724.138,166.667,166.667,170.933,160.410,122.924,0.814,183.998,896.552,3758.621,141.340,163.478,1.066,0.938,0.929
50,56843.707,5,79,1287.397,5494.253,2201.149,304.598,413.793,417.446,173.377,65.482,0.431,439.533,5551.724,2603.448,62.765,213.566,2.408,0.415,0.761
