 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,32600.081,0,79,793.821,6396.552,4649.425,235.632,189.655,236.186,175.742,10.924,0.650,254.046,6431.035,4810.345,37.648,189.655,1.344,0.744,0.872
2,20081.914,4,103,557.781,948.276,3781.609,178.161,172.414,189.286,135.082,43.420,0.811,196.582,954.023,3919.540,37.875,138.170,1.401,0.714,0.918
3,24309.685,0,81,727.645,3339.081,4913.793,166.667,218.391,223.182,138.685,107.265,0.577,229.454,3396.552,4919.540,112.068,150.013,1.609,0.621,0.876
4,7629.806,1,82,412.877,3189.655,2000.000,149.425,86.207,157.615,61.635,14.589,0.562,162.248,3189.655,2086.207,22.932,68.498,2.557,0.391,0.832
5,4558.066,15,75,270.763,5810.345,4666.667,80.460,91.954,87.536,66.299,97.024,0.781,93.556,5844.828,4666.667,100.620,76.347,1.320,0.757,0.865
6,10305.193,1,91,495.548,1770.115,3063.218,137.931,137.931,148.078,88.609,40.550,0.527,171.453,1781.609,3201.150,50.440,101.596,1.671,0.598,0.822
7,45283.395,1,131,1060.978,6413.793,4511.494,344.828,206.897,343.128,168.032,161.244,0.506,384.414,6413.793,4511.494,148.449,181.437,2.042,0.490,0.906
8,10866.694,4,98,471.165,6028.736,770.115,132.184,126.437,141.176,98.005,26.015,0.615,158.542,6034.483,890.805,43.531,107.447,1.440,0.694,0.838
9,53738.938,1,108,1213.432,1908.046,3488.506,316.092,247.126,307.392,222.590,169.323,0.459,331.595,1908.046,3534.483,154.323,239.943,1.381,0.724,0.904
10,60609.066,0,105,1370.069,2091.954,4189.655,373.563,270.115,345.682,223.240,169.649,0.406,375.723,2091.954,4327.586,173.853,264.099,1.548,0.646,0.873
11,75042.942,12,118,1224.348,6149.425,1339.080,270.115,373.563,379.482,251.784,102.606,0.629,400.983,6212.644,1344.828,117.300,263.196,1.507,0.663,0.919
12,62161.451,0,80,1100.123,1620.690,3454.023,333.333,333.333,356.676,221.900,42.378,0.645,357.710,1701.149,3781.609,66.318,226.683,1.607,0.622,0.896
13,95025.768,0,95,1503.478,1706.897,1879.310,396.552,408.046,443.221,272.980,142.477,0.528,470.317,1752.874,1879.310,128.550,282.152,1.624,0.616,0.898
14,25531.776,1,108,669.357,2913.793,2247.126,189.655,195.402,204.937,158.625,119.598,0.716,215.728,2925.287,2270.115,131.760,171.382,1.292,0.774,0.890
15,74811.736,0,84,1182.893,2775.862,2844.828,367.816,287.356,339.817,280.308,7.171,0.672,403.815,2775.862,3086.207,24.376,284.317,1.212,0.825,0.909
